side,horizon_minutes,feature_count,ctx_body_direction,train_sample_size,train_success_rate,train_avg_return_atr,train_median_return_atr,train_avg_mfe_atr,train_avg_mae_atr,test_sample_size,test_success_rate,test_avg_return_atr,test_median_return_atr,test_avg_mfe_atr,test_avg_mae_atr,baseline_train_success_rate,baseline_test_success_rate,baseline_train_avg_return_atr,baseline_test_avg_return_atr,train_success_lift,test_success_lift,train_return_lift,test_return_lift,candidate_status,feature_1,ctx_structure_state,ctx_session_name,ctx_in_asia_session,ctx_in_london_session,ctx_in_ny_session,ctx_london_killzone,ctx_ny_killzone,ctx_compression_flag,ctx_expansion_flag,ctx_bos_up,ctx_bos_dn,ctx_choch_up,ctx_choch_dn,ctx_sweep_high,ctx_sweep_low,ctx_fvg_up,ctx_fvg_dn,ctx_ema20_above_ema50,ctx_vol_spike_1p5,ctx_vol_spike_2p0,ctx_vol_ratio_bucket,ctx_ATR_Z_bucket,ctx_BB_Width_Z_bucket,ctx_ADX_bucket,ctx_RSI_bucket,ctx_range_atr_bucket,ctx_body_atr_bucket,ctx_spread_z_bucket,ctx_ema20_slope_5_bucket,ctx_ema50_slope_5_bucket,ctx_dist_ema20_atr_bucket,ctx_dist_ema50_atr_bucket,ctx_dist_donchian_high20_atr_bucket,ctx_dist_donchian_low20_atr_bucket,ctx_fvg_up_size_atr_bucket,ctx_fvg_dn_size_atr_bucket
UP,5,1,,2,0.5,-0.8077159618773571,-0.8077159618773571,0.5945670243180696,2.1561962079370645,1,0.0,-1.0981031071802005,-1.0981031071802005,0.6337716746189136,1.3017572442685232,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.040249208860759444,-0.5364559298569451,-0.9389567218972241,-1.208844391614221,NOT_ROBUST,ctx_structure_state,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,5049,0.5549613784907903,0.19985768796130543,0.10147991543331251,1.4497489436431985,1.0073052743354542,2165,0.5510392609699769,0.17379032725709104,0.09067357512930721,1.4204873508971552,1.022819294502664,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.014712169630030858,0.014583331113031783,0.06861692794143834,0.06304904282307061,NOT_ROBUST,ctx_structure_state,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,3579,0.5568594579491478,0.18801906144518252,0.15698022768129555,1.4372665572945464,1.0216213359799613,1534,0.560625814863103,0.17660788591234522,0.11515531987505305,1.3916665429938515,1.0176304427337306,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.0031307439150902727,-0.006269162305846732,0.020751303713250235,-0.00904376461234177,NOT_ROBUST,ctx_session_name,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,1793,0.5532626882320134,0.17957270745571477,0.14213197969577362,1.4073675369132141,1.0162263738684598,769,0.5721716514954487,0.1516830651725365,0.19915417147247105,1.3408319777831141,1.0167232553756507,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.00046602580204413435,0.00527667432649892,0.012304949723782488,-0.0339685853521505,NOT_ROBUST,ctx_session_name,,LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,3905,0.5567221510883482,0.1662986023129658,0.1249460198648539,1.4039207652951426,1.0467996941079247,1675,0.5635820895522388,0.21925917859217448,0.21300138312567354,1.3791768765705414,1.0164919566650923,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.0029934370542906708,-0.003312887616711002,-0.000969155418966472,0.033607528067487485,NOT_ROBUST,ctx_session_name,,NEW_YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,5,1,,940,0.5255319148936171,0.04586219030831077,0.026735537590581816,1.3779107704953268,1.0703885319978519,403,0.6054590570719603,0.19869899069864647,0.18582065393324382,1.4855855210859328,0.9593867915743347,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.028196799140440487,0.038564079903010584,-0.12140556742362152,0.013047340173959476,NOT_ROBUST,ctx_session_name,,OFF_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,3529,0.5466137716066874,0.12880601443466147,0.1066290550072224,1.353566607204039,1.0938050535346433,1513,0.543291473892928,0.12012865624340571,0.09726725335809547,1.3271752816855222,1.0796030487777484,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.006364562745928004,0.0068355440359828545,-0.002434745585205622,0.009387371809385286,NOT_ROBUST,ctx_session_name,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,1784,0.5347533632286996,0.09501128655707375,0.11596817207515932,1.2877012663268372,1.0823157857474754,765,0.5111111111111111,0.0927973060851662,0.034701184246820574,1.316340380544848,1.0922381038825053,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.005495845632059848,-0.025344818745834052,-0.03622947346279334,-0.017943978348854223,NOT_ROBUST,ctx_session_name,,LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,3853,0.5338697119127952,0.11418069171393841,0.07065609228521971,1.3232669066711273,1.0915074637966686,1652,0.5332929782082324,0.08117139091388986,0.03456197646582901,1.3584683822691792,1.1225440658149854,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.006379496947964247,-0.0031629516487127196,-0.017060068305928683,-0.029569893520130563,NOT_ROBUST,ctx_session_name,,NEW_YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,5,1,,944,0.5529661016949152,0.25075340713801475,0.20457277884353856,1.4669333960878679,1.0170137379968083,406,0.5714285714285714,0.29436841514024475,0.11664874838701979,1.4678922762312179,0.9242859603362491,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.01271689283415578,0.03497264157162627,0.11951264711814766,0.18362713070622433,NOT_ROBUST,ctx_session_name,,OFF_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
