side,horizon_minutes,feature_count,ctx_body_direction,train_sample_size,train_success_rate,train_avg_return_atr,train_median_return_atr,train_avg_mfe_atr,train_avg_mae_atr,test_sample_size,test_success_rate,test_avg_return_atr,test_median_return_atr,test_avg_mfe_atr,test_avg_mae_atr,baseline_train_success_rate,baseline_test_success_rate,baseline_train_avg_return_atr,baseline_test_avg_return_atr,train_success_lift,test_success_lift,train_return_lift,test_return_lift,candidate_status,feature_1,ctx_structure_state,ctx_session_name,ctx_in_asia_session,ctx_in_london_session,ctx_in_ny_session,ctx_london_killzone,ctx_ny_killzone,ctx_compression_flag,ctx_expansion_flag,ctx_bos_up,ctx_bos_dn,ctx_choch_up,ctx_choch_dn,ctx_sweep_high,ctx_sweep_low,ctx_fvg_up,ctx_fvg_dn,ctx_ema20_above_ema50,ctx_vol_spike_1p5,ctx_vol_spike_2p0,ctx_vol_ratio_bucket,ctx_ATR_Z_bucket,ctx_BB_Width_Z_bucket,ctx_ADX_bucket,ctx_RSI_bucket,ctx_range_atr_bucket,ctx_body_atr_bucket,ctx_spread_z_bucket,ctx_ema20_slope_5_bucket,ctx_ema50_slope_5_bucket,ctx_dist_ema20_atr_bucket,ctx_dist_ema50_atr_bucket,ctx_dist_donchian_high20_atr_bucket,ctx_dist_donchian_low20_atr_bucket,ctx_fvg_up_size_atr_bucket,ctx_fvg_dn_size_atr_bucket
UP,5,1,,2513,0.477516912057302,-0.12673913256627337,-0.09408602150529008,1.1266854395172115,1.2932731979227687,1077,0.4735376044568245,-0.0801570724938381,-0.09242529534379211,1.145961504137546,1.245732084422218,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.06273229680345743,-0.0629183254001206,-0.25797989258614046,-0.19089835692785853,ROBUST_NEGATIVE,ctx_range_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,,,,,,,,,,
UP,5,1,,2531,0.6878704069537732,0.6017413790860203,0.5440956651719626,1.8471091509627129,0.6851921858541874,1085,0.6792626728110599,0.553136433036152,0.4853953930182908,1.8318879657650131,0.7221523202338259,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.14762119809301377,0.14280674295411477,0.47050061906615326,0.4423951486021316,ROBUST_POSITIVE,ctx_range_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,,
DOWN,5,1,,2463,0.42590336987413724,-0.11108094575630956,-0.13132006405851293,1.1070226258972082,1.336085866195314,1056,0.4403409090909091,-0.16698595369329458,-0.1372912131200743,1.0220486025544178,1.3682861766121452,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.1278253441599203,-0.12655406807804065,-0.2783487034882418,-0.35263760421798157,ROBUST_NEGATIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,
DOWN,5,1,,2515,0.4572564612326044,-0.11923350604635949,-0.10677618069824399,1.1093331711530714,1.2835261967842577,1078,0.47309833024118736,-0.03986740289932687,0.005296964346701499,1.1788494072834201,1.2532553878169597,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.09647225280145316,-0.0937966469277624,-0.28650126377829177,-0.22551905342401385,ROBUST_NEGATIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,,,,,,,,,
DOWN,5,1,,2636,0.7594840667678301,0.7199679692264678,0.6203002905271291,2.029758002231664,0.5101501300613855,1131,0.7453580901856764,0.7026321093019734,0.579349136199126,1.9074017215629673,0.5150059299677926,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.20575535273377255,0.17846311301672668,0.5527002114945355,0.5169804587772864,ROBUST_POSITIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,
UP,5,1,,2425,0.4181443298969072,-0.18919385286503354,-0.1890226005279719,1.007645391184002,1.4062444729380321,1040,0.41442307692307695,-0.17836358258585214,-0.17889191967106588,1.0235934000375837,1.3815903141624426,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.12210487896385225,-0.12203285293386817,-0.3204346128849006,-0.2891048670198726,ROBUST_NEGATIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,,,,,
UP,5,1,,2431,0.44755244755244755,-0.15053058796550137,-0.13419602204666506,1.071608618342947,1.3406756279391323,1043,0.44103547459252157,-0.12814787724313986,-0.19939232814279997,1.1343444576012898,1.3066507950388568,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.09269676130831189,-0.09542045526442355,-0.28177134798536846,-0.2388891616771603,ROBUST_NEGATIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,,,,,,,,,
UP,5,1,,2737,0.7278041651443186,0.6841171022578663,0.6318625799928926,1.9236084276117749,0.5593933313091604,1174,0.7248722316865417,0.6015452532151828,0.5480984970013272,1.8528811593439285,0.6027972971512281,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.18755495628355912,0.18841630182959657,0.5528763422379992,0.4908039687811624,ROBUST_POSITIVE,ctx_body_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,,,,,
DOWN,5,1,,3220,0.6245341614906832,0.3704670635338674,0.24875591465035554,1.7522024111732344,0.8540251013758823,1381,0.6364952932657495,0.4131066850134888,0.32807269249211013,1.6619509616640764,0.8005957149305606,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.07080544745662565,0.06960031609679973,0.2031993058019351,0.2274550344888018,ROBUST_POSITIVE,ctx_dist_ema20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,
DOWN,5,1,,1614,0.46220570012391576,-0.08164068830837476,0.013710235968547063,1.0846250516203209,1.2893244783258557,692,0.4407514450867052,-0.12424235683308868,-0.06359672170733467,1.0221217871031651,1.3115476136240345,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.09152301391014178,-0.12614353208224455,-0.24890844604030704,-0.30989400735777567,ROBUST_NEGATIVE,ctx_dist_ema20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,
UP,5,1,,1633,0.4402939375382731,-0.14986239806433718,-0.03503893214688643,1.0296132270526166,1.4433062015912372,701,0.4450784593437946,-0.11609367888345025,-0.09305760708931372,1.051499401677795,1.33151653960995,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.09995527132248633,-0.09137747051315054,-0.2811031580842043,-0.22683496331747066,ROBUST_NEGATIVE,ctx_dist_ema20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,,
UP,5,1,,3094,0.6034259857789269,0.39053937697070323,0.22300165597916735,1.6419125643413386,0.8372087826149427,1327,0.6126601356443104,0.36925173118738014,0.21344421344402512,1.6428910329472706,0.8360943506085944,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.06317677691816748,0.07620420578736531,0.2592986169508361,0.2585104467533597,ROBUST_POSITIVE,ctx_dist_ema20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,,
UP,5,1,,2036,0.481335952848723,-0.04058163817143996,0.06953140214371922,1.1134397694365998,1.3146642946717437,874,0.482837528604119,-0.040160005367302284,-0.03945246622447138,1.1148270169967882,1.237276115099081,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.05891325601203645,-0.05361840125282613,-0.17182239819130707,-0.15090128980132272,ROBUST_NEGATIVE,ctx_dist_ema50_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,,
UP,5,1,,2884,0.5790568654646324,0.3090964997359136,0.12118120663273037,1.5816455185945888,0.9038891789530841,1237,0.5788197251414713,0.27568868611134395,0.11717442249749223,1.5748237881044167,0.9204628025883128,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.038807656603872975,0.04236379528452616,0.17785573971604648,0.16494740167732352,ROBUST_POSITIVE,ctx_dist_ema50_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,,
DOWN,5,1,,2962,0.6070222822417286,0.31266898737708565,0.18529433461645092,1.6600659938381022,0.8798816199844329,1270,0.5992125984251968,0.3291898930840908,0.22344270503783537,1.5583130441994535,0.8627557909801555,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.05329356820767106,0.03231762125624704,0.14540122964515337,0.1435382425594038,ROBUST_POSITIVE,ctx_dist_donchian_high20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,
DOWN,5,1,,1328,0.40737951807228917,-0.18822413940135196,-0.10179244734747792,0.9865331865081088,1.4064070366633883,570,0.41228070175438597,-0.2032991980021417,-0.12539942990628647,0.9659739041285428,1.4129106584555176,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,-0.14634919596176837,-0.1546142754145638,-0.3554918971332842,-0.3889508485268287,ROBUST_NEGATIVE,ctx_dist_donchian_high20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,
UP,5,1,,2028,0.48471400394477315,-0.03326802762490254,0.058812299260843345,1.1057675970985623,1.2604045610370687,870,0.4724137931034483,-0.048746165474672434,-0.04958638266547856,1.0816605178367913,1.2235996703366396,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.05553520491598629,-0.06404213675349685,-0.16450878764476962,-0.15948744990869285,ROBUST_NEGATIVE,ctx_dist_donchian_high20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,,
UP,5,1,,3266,0.6019595835884874,0.3478935420944578,0.2309920797744375,1.607457057575998,0.8887663361131416,1401,0.6202712348322627,0.36214873891252747,0.27208210503326397,1.664950105093925,0.864923109219003,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.061710374727728,0.08381530497531753,0.21665278207459068,0.25140745447850704,ROBUST_POSITIVE,ctx_dist_donchian_high20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,,
DOWN,5,1,,3486,0.6239242685025818,0.35330239440471967,0.2573417897295791,1.7164675342904947,0.8715397551294318,1495,0.6207357859531772,0.352513282752366,0.3119170984456281,1.594352335357734,0.8679546674472665,0.5537287140340575,0.5668949771689498,0.16726775773193228,0.185651650524687,0.07019555446852421,0.05384080878422748,0.18603463667278738,0.166861632227679,ROBUST_POSITIVE,ctx_dist_donchian_low20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,
UP,5,1,,1432,0.3680167597765363,-0.27475302138783964,-0.2419660157443411,0.9650646028541623,1.5748733439563967,615,0.38699186991869916,-0.2587671559034408,-0.22175290390686198,0.9526801318926246,1.4673450981697365,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,-0.17223244908422314,-0.14946405993824596,-0.4059937814077067,-0.3695084403374612,ROBUST_NEGATIVE,ctx_dist_donchian_low20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1_LOW,,
UP,5,1,,2826,0.5842179759377212,0.3110596841908738,0.16782632228546362,1.5421128938740691,0.8918047295894385,1212,0.5932343234323433,0.3537269678191285,0.18352907802395296,1.5835229794040664,0.8355803891566841,0.5402492088607594,0.5364559298569451,0.1312407600198671,0.11074128443402043,0.043968767076961734,0.056778393575398156,0.17981892417100673,0.24298568338510806,ROBUST_POSITIVE,ctx_dist_donchian_low20_atr_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4_HIGH,,
DOWN,15,1,-1,3288,0.5769464720194647,0.3129032631421102,0.24048200985441792,2.5493410428062884,1.8315657796503033,1410,0.5985815602836879,0.3883813737406682,0.3167922533771498,2.5145158836878827,1.7258309612706952,0.5401197604790419,0.5586592178770949,0.17709119188986513,0.2725384205696048,0.03682671154042283,0.03992234240659298,0.13581207125224506,0.11584295317106341,ROBUST_POSITIVE,ctx_body_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWN,15,1,1,877,0.4047890535917902,-0.33076592689187884,-0.5380392156860349,1.9537021133604329,2.5586730295593867,376,0.4095744680851064,-0.12349535147229893,-0.16440863828512098,1.8286665159246098,2.336621620664522,0.5401197604790419,0.5586592178770949,0.17709119188986513,0.2725384205696048,-0.13533070688725168,-0.14908474979198855,-0.507857118781744,-0.3960337720419037,ROBUST_NEGATIVE,ctx_body_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,15,1,-1,858,0.38694638694638694,-0.37024638821980976,-0.28665543702051305,1.7525663461026368,2.6363507749442427,368,0.3858695652173913,-0.2990014194747409,-0.46186718046002007,1.9971630169529317,2.513398121395432,0.5155309414880809,0.5182481751824818,0.09264736964809409,0.05422955999432733,-0.12858455454169393,-0.1323786099650905,-0.4628937578679039,-0.35323097946906823,ROBUST_NEGATIVE,ctx_body_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP,15,1,1,3286,0.5486914181375533,0.2135655885673622,0.15253231592735922,2.4150342210460147,1.9756882304731793,1409,0.5542938254080908,0.15224237192448842,0.12361020274709723,2.3821522056119115,1.953054981997767,0.5155309414880809,0.5182481751824818,0.09264736964809409,0.05422955999432733,0.033160476649472415,0.036045650225609016,0.12091821891926813,0.09801281193016109,ROBUST_POSITIVE,ctx_body_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
