M5_hour_brt,M15_market_state,H1_market_state,H4_market_state,M15_direction,H1_direction,H4_direction,anchor_tf,bars,avg_range_usd,avg_vol_ratio,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
13,EXPANSION,EXPANSION,EXPANSION,DOWN,DOWN,DOWN,M5,69,13.816666666666618,1.1379192759319963,0.5942028985507246,0.9855072463768116,0.6588952087862017,0.5942028985507246,1.0,1.0722312743259022,0.6521739130434783,1.0,1.469626566107223,0.5507246376811594,1.0,1.7359809013298868
10,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,66,6.379393939393925,1.217929238365818,0.4090909090909091,0.9545454545454546,0.664695262053526,0.5606060606060606,0.9696969696969697,1.4314622072293657,0.5454545454545454,0.9848484848484849,2.0581327649574757,0.5606060606060606,0.9848484848484849,2.9919473256969282
19,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,66,4.515909090909128,1.0510671953761794,0.5151515151515151,0.9242424242424242,0.5250551259282145,0.5757575757575758,0.9545454545454546,0.9564781313492116,0.6818181818181818,0.9545454545454546,1.5297187497777218,0.5909090909090909,0.9696969696969697,1.8453819701454195
20,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,66,3.5445454545455104,0.9933272173814599,0.4393939393939394,0.9696969696969697,0.4664671415984348,0.42424242424242425,0.9848484848484849,0.7280635373567749,0.4696969696969697,0.9848484848484849,0.9376642367758247,0.5454545454545454,1.0,1.8426923769335897
0,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,66,2.5918181818181947,0.8120849074687606,0.3787878787878788,0.9696969696969697,0.47329359200024396,0.4696969696969697,1.0,0.8684010833006677,0.4696969696969697,1.0,1.1454808018664264,0.5454545454545454,1.0,1.9775586754561916
16,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,LOW_RANGE,UP,UP,UP,M5,66,2.9260606060606524,0.9570920454042795,0.48484848484848486,0.9696969696969697,0.49618686742317125,0.5606060606060606,0.9848484848484849,0.9073906273770939,0.6060606060606061,0.9848484848484849,1.4591905303447263,0.5909090909090909,0.9848484848484849,1.90605286268045
16,SWEEP_OR_FALSE_BREAK,LOW_RANGE,LOW_RANGE,UP,UP,UP,M5,63,2.081269841269861,0.9932782485324367,0.5238095238095238,0.9682539682539683,0.3254847987169974,0.5555555555555556,0.9682539682539683,0.5668124751225616,0.5079365079365079,1.0,0.618025986083588,0.5396825396825397,1.0,0.9727147561873251
15,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,63,6.441904761904764,0.9202773113040881,0.6507936507936508,0.9206349206349206,0.46026811750737584,0.6349206349206349,0.9523809523809523,0.8313241436707979,0.7301587301587301,0.9523809523809523,1.2481006770536158,0.746031746031746,0.9523809523809523,2.464206706083471
23,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,DOWN,UP,UP,M5,63,5.326190476190522,0.8369551911603854,0.4603174603174603,0.9841269841269841,0.3935739166747405,0.4126984126984127,1.0,0.6563530157919517,0.3492063492063492,1.0,0.9896563875445284,0.3333333333333333,1.0,1.6361929561020025
22,ACCEPTED_BREAKOUT,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,63,6.523809523809517,1.3054040405892091,0.6031746031746031,0.9523809523809523,0.7830370349587298,0.6190476190476191,0.9523809523809523,1.4346273180448692,0.6190476190476191,0.9682539682539683,1.8954385418796926,0.6349206349206349,0.9682539682539683,2.239829037280078
13,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,UP,M5,63,3.551428571428604,0.8546454911402838,0.5714285714285714,0.9841269841269841,0.3667979802352702,0.5873015873015873,1.0,0.6498987893163768,0.5396825396825397,1.0,0.6696808331453228,0.47619047619047616,1.0,1.148574939213969
2,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,DOWN,UP,UP,M5,60,4.598666666666622,1.241372491541603,0.43333333333333335,1.0,0.48151381764584056,0.4,1.0,0.86631791053134,0.43333333333333335,1.0,1.7348660466298471,0.36666666666666664,1.0,3.2107457106885744
1,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,DOWN,UP,UP,M5,60,2.917500000000018,1.000407235242403,0.43333333333333335,0.95,0.5208239275915274,0.43333333333333335,0.95,1.0493215279007047,0.45,0.9666666666666667,1.4193324943763628,0.4166666666666667,0.9666666666666667,1.8421655741009166
22,EXPANSION,EXPANSION,EXPANSION,DOWN,DOWN,DOWN,M5,60,15.630500000000044,1.3819000870085332,0.4666666666666667,0.9833333333333333,0.8055503527544129,0.55,0.9833333333333333,1.475070260289507,0.5166666666666667,0.9833333333333333,1.632750853461605,0.5166666666666667,0.9833333333333333,1.5128514751469446
4,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,60,3.1268333333332596,0.9614743828794021,0.5333333333333333,0.9666666666666667,0.5022722633410023,0.6333333333333333,0.9666666666666667,0.8737225761989261,0.6333333333333333,0.9666666666666667,1.2209875815550804,0.6333333333333333,0.9666666666666667,1.8797717597097865
8,NORMAL_FLOW,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,60,6.059999999999991,1.0271971972710505,0.55,0.9833333333333333,0.4883955109559436,0.5833333333333334,1.0,0.9795465418396462,0.5333333333333333,1.0,1.5905950710644103,0.5,1.0,2.2341527184614547
10,ACCEPTED_BREAKOUT,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,60,7.240833333333375,1.1928026575893411,0.6,0.9666666666666667,0.6029746277020176,0.5666666666666667,1.0,1.0318737374636096,0.55,1.0,1.2065399161291572,0.4166666666666667,1.0,1.0602035059417747
5,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,DOWN,DOWN,DOWN,M5,57,4.304210526315752,1.000340063222216,0.40350877192982454,0.9649122807017544,0.5577683949230576,0.47368421052631576,0.9649122807017544,0.9168483185134668,0.5789473684210527,0.9649122807017544,1.3462283199795493,0.5263157894736842,0.9649122807017544,1.8284466212397807
