anchor_tf,hour_brt,market_state,vol_bucket,bars,avg_range_usd,avg_vol_ratio,breakout_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,11,EXPANSION,NORMAL,419,8.101431980906932,0.9153576079579214,0.7374701670644391,0.34844868735083534,0.5178997613365155,0.9856801909307876,0.46523098086778936,0.48687350835322196,0.9904534606205251,0.8175766375630104,0.48448687350835323,0.9952267303102625,1.1372370205963689,0.4630071599045346,0.9952267303102625,1.445925730210559
M5,11,SWEEP_OR_FALSE_BREAK,HIGH,347,7.291498559077795,1.1241425299056458,0.04610951008645533,1.0,0.5389048991354467,0.9711815561959655,0.5012747112865233,0.5187319884726225,0.9798270893371758,0.8450062952422795,0.4956772334293948,0.9827089337175793,1.151111402127217,0.5014409221902018,0.9855907780979827,1.5343085449414156
M5,11,NORMAL_FLOW,HIGH,339,7.002595870206498,1.0955756539330683,0.6784660766961652,0.0,0.4749262536873156,0.9823008849557522,0.5168261739792404,0.45132743362831856,0.9852507374631269,0.9234988590436293,0.504424778761062,0.9882005899705014,1.2040515540229757,0.504424778761062,0.9941002949852508,1.4692159808847791
M5,11,SWEEP_OR_FALSE_BREAK,LOW,301,3.912823920265765,0.7211280732402419,0.053156146179401995,1.0,0.5581395348837209,0.9634551495016611,0.4234428695805715,0.5548172757475083,0.973421926910299,0.705572727304353,0.5348837209302325,0.9833887043189369,0.9057560423622555,0.5182724252491694,0.9900332225913622,1.2850783854570826
M5,11,NORMAL_FLOW,LOW,247,4.301376518218612,0.7315403872509723,0.7732793522267206,0.0,0.4574898785425101,0.9676113360323887,0.38446608478314065,0.46558704453441296,0.9757085020242915,0.6474966815421387,0.46558704453441296,0.9878542510121457,0.9263029259332717,0.47368421052631576,0.9878542510121457,1.280463611224453
M5,11,LOW_RANGE,LOW,135,3.076222222222205,0.6985755222269776,0.42962962962962964,0.0,0.4222222222222222,0.9703703703703703,0.42309083847055057,0.43703703703703706,0.9851851851851852,0.6582606698150578,0.45925925925925926,0.9851851851851852,1.2412791270823702,0.45925925925925926,0.9851851851851852,1.693436420827763
M5,11,EXPANSION,SPIKE_1P5,103,15.707669902912624,1.6480001717081074,0.7281553398058253,0.2621359223300971,0.5631067961165048,0.9611650485436893,0.7858115841345312,0.5631067961165048,0.9902912621359223,1.3293235443484441,0.5145631067961165,0.9902912621359223,1.7978530138325757,0.5242718446601942,0.9902912621359223,1.8729621725858745
M5,11,LOW_RANGE,NORMAL,97,3.5587628865979646,0.8840673104251673,0.38144329896907214,0.0,0.3402061855670103,0.9587628865979382,0.4546716039270962,0.38144329896907214,0.979381443298969,0.8145163319414239,0.5154639175257731,0.979381443298969,1.052547962707767,0.4329896907216495,0.979381443298969,1.5625980383819087
M5,11,ACCEPTED_BREAKOUT,HIGH,61,7.422786885245931,1.2810756153507339,1.0,0.0,0.5573770491803278,0.9836065573770492,0.6210557621214057,0.45901639344262296,0.9836065573770492,1.1578593938040156,0.5081967213114754,1.0,1.7066578358865736,0.4262295081967213,1.0,2.0656463469968833
M5,11,EXPANSION,LOW,53,6.209433962264175,0.7435056186509384,0.6981132075471698,0.41509433962264153,0.41509433962264153,1.0,0.3952092862395268,0.37735849056603776,1.0,0.6045398723438216,0.41509433962264153,1.0,0.9534903345064051,0.49056603773584906,1.0,1.6142385562537631
