anchor_tf,hour_brt,time_slot,bars,avg_range_usd,median_range_usd,avg_abs_net_usd,avg_vol_ratio,up_pct,down_pct,breakout_up_pct,breakout_down_pct,false_break_pct,h1_continue_pct,h1_pullback_pct,h1_breakout_accept_pct,h1_breakout_reject_pct,h1_avg_ret_atr,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_breakout_accept_pct,h3_breakout_reject_pct,h3_avg_ret_atr,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_breakout_accept_pct,h6_breakout_reject_pct,h6_avg_ret_atr,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_breakout_accept_pct,h12_breakout_reject_pct,h12_avg_ret_atr,h12_avg_abs_ret_atr
M5,19,19:35,363,4.370743801652874,2.6099999999996726,2.430220385674944,1.0143175258301074,0.5344352617079889,0.4573002754820937,0.2231404958677686,0.22589531680440772,0.42424242424242425,0.4903581267217631,0.9696969696969697,0.15426997245179064,0.44077134986225897,0.06746544424850859,0.46932459731201,0.4628099173553719,0.9862258953168044,0.1487603305785124,0.4462809917355372,0.1414770030087052,0.7761362100968143,0.5041322314049587,0.9889807162534435,0.2066115702479339,0.4462809917355372,0.25141044633054993,1.2794631844895155,0.4903581267217631,0.9889807162534435,0.20385674931129477,0.4462809917355372,0.19068399692957952,1.9241783219490558
M5,19,19:40,363,3.927851239669435,2.4899999999997817,2.067024793388417,1.0221130382629748,0.5647382920110193,0.4297520661157025,0.2727272727272727,0.1763085399449036,0.4462809917355372,0.4986225895316804,0.9641873278236914,0.1652892561983471,0.4380165289256198,0.0508591508438735,0.5045876943485164,0.46005509641873277,0.9834710743801653,0.15151515151515152,0.4462809917355372,0.08687974732445922,0.7717905073334372,0.5068870523415978,0.9862258953168044,0.20110192837465565,0.4462809917355372,0.14586377137105141,1.3527432370855628,0.5151515151515151,0.9889807162534435,0.2231404958677686,0.4462809917355372,0.1386890907462923,1.9689541833405533
M5,19,19:45,363,4.36465564738294,2.6599999999998545,2.2882369146005552,1.084946417031062,0.5068870523415978,0.4903581267217631,0.29476584022038566,0.2231404958677686,0.40771349862258954,0.42699724517906334,0.9696969696969697,0.12947658402203857,0.4986225895316804,0.026369499078364233,0.4490185091073502,0.4903581267217631,0.977961432506887,0.20110192837465565,0.5041322314049587,0.08939662777658383,0.9296836710035669,0.509641873278237,0.9834710743801653,0.2369146005509642,0.509641873278237,0.07638214254423076,1.3657032213756737,0.5261707988980716,0.9862258953168044,0.256198347107438,0.509641873278237,0.06804893866524116,2.008779567373296
M5,19,19:50,363,3.847410468319552,2.6100000000001273,1.7968595041322133,1.033810846267589,0.5179063360881543,0.4765840220385675,0.2369146005509642,0.20110192837465565,0.45454545454545453,0.49586776859504134,0.9696969696969697,0.13774104683195593,0.4214876033057851,0.005908543124994605,0.4253254008545396,0.46831955922865015,0.9917355371900827,0.17079889807162535,0.43526170798898073,0.10888802636649458,0.9897304576185844,0.5068870523415978,0.9917355371900827,0.209366391184573,0.43526170798898073,0.06073489095643509,1.369816141295745,0.4903581267217631,0.9917355371900827,0.20110192837465565,0.43526170798898073,0.047795919841811675,2.01616784949794
M5,19,19:55,363,3.6707713498622607,2.3400000000001455,1.8678512396693996,0.9828580146900422,0.48484848484848486,0.5151515151515151,0.23415977961432508,0.2066115702479339,0.41046831955922863,0.5234159779614325,0.9366391184573003,0.18181818181818182,0.418732782369146,0.05085717833963165,0.7054534946033633,0.5151515151515151,0.9586776859504132,0.18732782369146006,0.42699724517906334,0.05511863554104909,1.0764902994374932,0.48760330578512395,0.9752066115702479,0.1763085399449036,0.43526170798898073,0.05239602942879047,1.4137281629099632,0.4903581267217631,0.9807162534435262,0.18181818181818182,0.4380165289256198,0.044390546551819,2.0304924622882856
M5,20,20:00,363,5.3875482093664,3.300000000000182,2.915950413223141,1.339797751663851,0.5151515151515151,0.4820936639118457,0.34710743801652894,0.30303030303030304,0.4325068870523416,0.5068870523415978,0.9752066115702479,0.24242424242424243,0.6308539944903582,0.0511849943126816,0.5417780393940445,0.5179063360881543,0.9807162534435262,0.25895316804407714,0.6363636363636364,-0.008787022054242276,0.8993087203997611,0.5013774104683195,0.9862258953168044,0.27548209366391185,0.6391184573002755,0.02992465554531507,1.2885317855454321,0.5674931129476584,0.9889807162534435,0.3415977961432507,0.6418732782369146,0.013662633521673174,2.0982924720811
M5,20,20:05,363,4.43997245179065,2.9299999999998363,2.3160055096418657,1.1704729448508993,0.5013774104683195,0.4986225895316804,0.2644628099173554,0.1928374655647383,0.38016528925619836,0.4793388429752066,0.9669421487603306,0.1790633608815427,0.44077134986225897,-0.0411536368183543,0.5083097936866744,0.4628099173553719,0.9724517906336089,0.18732782369146006,0.4462809917355372,-0.048325363659047084,0.8424729404876152,0.48760330578512395,0.9807162534435262,0.21212121212121213,0.45179063360881544,-0.0655503287042688,1.3078887115100437,0.5013774104683195,0.9917355371900827,0.22038567493112948,0.45454545454545453,0.03795134593306661,2.1799412802671427
M5,20,20:10,363,4.1119008264462815,2.869999999999891,2.0539393939394013,1.0976193859060808,0.5013774104683195,0.4986225895316804,0.24242424242424243,0.22589531680440772,0.39944903581267216,0.5206611570247934,0.953168044077135,0.18732782369146006,0.44077134986225897,-0.018278590109245058,0.49291123132392367,0.46005509641873277,0.9696969696969697,0.18181818181818182,0.4573002754820937,-0.006091002803646406,0.8278700576457202,0.49586776859504134,0.977961432506887,0.2066115702479339,0.46005509641873277,-0.01069507318338399,1.2699490782350418,0.5289256198347108,0.9862258953168044,0.2396694214876033,0.465564738292011,0.1339463252384076,2.229322253166139
M5,20,20:15,363,4.144986225895326,2.7599999999997635,2.05840220385675,1.1014325799959948,0.4765840220385675,0.5206611570247934,0.256198347107438,0.25895316804407714,0.3856749311294766,0.465564738292011,0.9724517906336089,0.15426997245179064,0.5041322314049587,0.00905014432884018,0.47468657005995923,0.4793388429752066,0.9752066115702479,0.19834710743801653,0.5068870523415978,0.03206070939611021,0.8776437730538583,0.4986225895316804,0.9834710743801653,0.21763085399449036,0.512396694214876,-0.004080342250860065,1.2473512534629676,0.5151515151515151,0.9917355371900827,0.24517906336088155,0.512396694214876,0.23788546063160232,2.2567415761870944
M5,20,20:20,363,3.964187327823724,2.699999999999818,1.9497245179063174,1.0501410232114001,0.5234159779614325,0.47107438016528924,0.23140495867768596,0.2066115702479339,0.39944903581267216,0.4738292011019284,0.9504132231404959,0.1184573002754821,0.41597796143250687,-0.00040564699508383376,0.48143997552989487,0.509641873278237,0.9724517906336089,0.17079889807162535,0.42699724517906334,-0.011815604523230015,0.9048060241786959,0.4628099173553719,0.9834710743801653,0.1652892561983471,0.4297520661157025,0.0013284628312800033,1.2562839721150438,0.4903581267217631,0.9862258953168044,0.21212121212121213,0.4297520661157025,0.2757337172143359,2.350081308209068
