anchor_tf,candle_dna,bars,avg_range_usd,avg_vol_ratio,up_pct,breakout_pct,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
M5,DOWN|R:NORMAL|B:MEDIUM|V:NORMAL|C:CLOSE_LOW|S:NORMAL_FLOW,773,4.521099611901681,0.9009742693794869,0.0,0.8395860284605433,0.4670116429495472,0.9857697283311773,0.4679268305501124,0.463130659767141,0.9948253557567918,0.8155874701775706,0.47347994825355755,0.9974126778783958,1.1674210867322163,0.4644243208279431,0.9987063389391979,1.6573005789925037
M5,DOWN|R:NORMAL|B:SMALL|V:NORMAL|C:LOW_MID|S:NORMAL_FLOW,715,4.059650349650366,0.8974114198239816,0.0,0.7314685314685314,0.47412587412587415,0.986013986013986,0.47621530983553284,0.45734265734265733,0.9944055944055944,0.838205057153608,0.45314685314685316,0.9944055944055944,1.1032274452098978,0.4825174825174825,0.9958041958041958,1.6884817650199417
M5,UP|R:NORMAL|B:SMALL|V:LOW|C:CLOSE_HIGH|S:SWEEP_OR_FALSE_BREAK,711,3.5678902953586396,0.6857456300625626,1.0,0.24613220815752462,0.4781997187060478,0.9732770745428974,0.4140103326205273,0.49226441631504925,0.9817158931082982,0.7947309754102305,0.48945147679324896,0.9845288326300985,1.1578306948782207,0.5049226441631505,0.9887482419127989,1.5982845525208644
M5,UP|R:LOW|B:SMALL|V:LOW|C:CLOSE_HIGH|S:LOW_RANGE,703,2.5018349928876313,0.6381422537842468,1.0,0.6458036984352774,0.4779516358463727,0.9587482219061166,0.40021121415595834,0.5263157894736842,0.968705547652916,0.7351617713670088,0.5334281650071123,0.9743954480796586,1.0668276392402116,0.5945945945945946,0.9772403982930299,1.6359315994963035
M5,DOWN|R:NORMAL|B:SMALL|V:LOW|C:CLOSE_LOW|S:SWEEP_OR_FALSE_BREAK,667,3.502368815592191,0.6802466126744525,0.0,0.2353823088455772,0.4662668665667166,0.974512743628186,0.4161329875088054,0.48425787106446777,0.9850074962518741,0.7930019759467914,0.48875562218890556,0.9865067466266867,1.1777281186692912,0.4752623688155922,0.9895052473763118,1.6756276190026216
M5,UP|R:HIGH|B:MEDIUM|V:NORMAL|C:CLOSE_HIGH|S:NORMAL_FLOW,665,4.809774436090229,0.9068675749387181,1.0,0.9518796992481203,0.49473684210526314,0.9729323308270676,0.46864871391002627,0.5052631578947369,0.9819548872180451,0.8402308543357485,0.47969924812030074,0.9894736842105263,1.2009834071216523,0.512781954887218,0.9894736842105263,1.74929063782063
M5,DOWN|R:NORMAL|B:TINY|V:NORMAL|C:LOW_MID|S:SWEEP_OR_FALSE_BREAK,663,3.930588235294094,0.9006808266173987,0.0,0.00904977375565611,0.5414781297134238,0.9849170437405732,0.4613657414087962,0.5294117647058824,0.9924585218702866,0.8591570322279248,0.49924585218702866,0.995475113122172,1.220908631612973,0.521870286576169,0.995475113122172,1.731084006848864
M5,UP|R:HIGH|B:MEDIUM|V:HIGH|C:CLOSE_HIGH|S:EXPANSION,661,7.299712556732233,1.1936756858877617,1.0,0.7322239031770046,0.5022692889561271,0.9788199697428139,0.5115494575186478,0.49319213313161875,0.9863842662632375,0.9351956900918488,0.5007564296520424,0.9954614220877458,1.3312822929434809,0.4962178517397882,0.9954614220877458,1.8491795252325203
M5,DOWN|R:NORMAL|B:MEDIUM|V:LOW|C:CLOSE_LOW|S:NORMAL_FLOW,655,3.7027786259541937,0.6817990346865518,0.0,0.8549618320610687,0.4534351145038168,0.981679389312977,0.4173544518668365,0.46106870229007635,0.9893129770992366,0.7152014473166111,0.500763358778626,0.9938931297709923,1.1109143179220853,0.46412213740458014,0.9938931297709923,1.6496741972696523
M5,UP|R:HIGH|B:MEDIUM|V:HIGH|C:CLOSE_HIGH|S:NORMAL_FLOW,630,5.3040634920634995,1.1051209846340877,1.0,0.873015873015873,0.48253968253968255,0.9714285714285714,0.523560972293769,0.5,0.9857142857142858,0.9160203834128522,0.5142857142857142,0.9904761904761905,1.269485553038782,0.4936507936507937,0.9920634920634921,1.943880766284188
M5,UP|R:NORMAL|B:SMALL|V:LOW|C:HIGH_MID|S:NORMAL_FLOW,616,3.5842694805194832,0.6877001966109354,1.0,0.7775974025974026,0.4967532467532468,0.9577922077922078,0.42058641549087733,0.48538961038961037,0.9724025974025974,0.7108113667448659,0.5097402597402597,0.9788961038961039,1.0399119388303275,0.5227272727272727,0.9853896103896104,1.6037132965576928
M5,DOWN|R:NORMAL|B:SMALL|V:HIGH|C:CLOSE_LOW|S:NORMAL_FLOW,613,3.8797716150081567,1.1109811009924346,0.0,0.6704730831973899,0.44208809135399674,0.9771615008156607,0.5526384065387555,0.4893964110929853,0.9836867862969005,0.9680566272036472,0.48613376835236544,0.9918433931484503,1.3333146011124042,0.44045676998368677,0.99836867862969,1.9215197548808558
