dna_type,sequence_dna,bars,avg_energy,avg_range_atr,avg_vol_ratio,avg_dir_streak,avg_range_sum_5_atr,avg_energy_mean_5,continuation_h3,continuation_h6,pullback_0p50_h6,reach_1atr_h12,rr_tp,rr_sl,rr_edge,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,best_side,best_edge,edge_gap,sequence_score,sequence_guidance
sequence_dna_macro,regime=EXPANSION_CHAIN|event=FALSE_BREAK|state=EXPANSION|align=MIXED/DOWN|htf=MIXED_LOCATION,159,71.353016509857,1.2834342614607503,1.2147308340318899,-0.025157232704402517,6.088019880744033,67.22505009820901,0.29559748427672955,0.3333333333333333,0.9056603773584906,0.44025157232704404,0.16981132075471697,0.8238993710691824,-0.6540880503144655,0.1509433962264151,0.8490566037735849,-0.6981132075471699,0.5157232704402516,0.4716981132075472,0.04402515723270439,SELL,0.04402515723270439,0.7421383647798743,0.18117106918238993,sequência mista; usar apenas como contexto
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=NORMAL_FLOW|align=MIXED/UP|htf=UP_LOCATION,440,43.22014367207919,0.8364723609243394,0.9845700232204996,0.44545454545454544,5.120987412263719,50.04613658549191,0.4113636363636364,0.39090909090909093,0.8227272727272728,0.5204545454545455,0.23863636363636365,0.7386363636363636,-0.5,0.4159090909090909,0.5659090909090909,-0.15000000000000002,0.22954545454545455,0.7454545454545455,-0.5159090909090909,BUY,-0.15000000000000002,0.36590909090909085,0.18095454545454548,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_EXPANSION_CHAIN|event=BREAKOUT|state=EXPANSION|align=MIXED/DOWN|htf=STRONG_DOWN_LOCATION,136,77.92780793860793,1.3662733446104216,1.2661879514140144,-1.8088235294117647,6.449646736691079,71.50867256176821,0.22058823529411764,0.29411764705882354,0.9264705882352942,0.4852941176470588,0.08823529411764706,0.8897058823529411,-0.801470588235294,0.5,0.4411764705882353,0.05882352941176472,0.15441176470588236,0.8088235294117647,-0.6544117647058824,BUY,0.05882352941176472,0.7132352941176471,0.17793529411764708,sequência mista; usar apenas como contexto
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=FALSE_BREAK|state=SWEEP_OR_FALSE_BREAK|align=MIXED/UP|htf=UP_LOCATION,2194,40.06211758894603,0.8454723051036676,0.9548099118645608,0.3701002734731085,4.583657527307448,44.72587413343041,0.365542388331814,0.3646308113035551,0.8436645396536008,0.4845031905195989,0.19371011850501368,0.7903372835004557,-0.596627164995442,0.406563354603464,0.5720145852324522,-0.1654512306289882,0.23290793072014584,0.7520510483135825,-0.5191431175934367,BUY,-0.1654512306289882,0.3536918869644485,0.1775524156791249,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_SWEEP|event=BREAKOUT|state=LOW_RANGE|align=FULL/UP|htf=STRONG_UP_LOCATION,271,25.361131236296185,0.502764568889834,0.7659032501359274,2.867158671586716,3.734937300492932,36.01377376158904,0.5424354243542435,0.6014760147601476,0.6568265682656826,0.6199261992619927,0.34317343173431736,0.6273062730627307,-0.2841328413284133,0.34317343173431736,0.6273062730627307,-0.2841328413284133,0.25830258302583026,0.7232472324723247,-0.46494464944649444,BUY,-0.2841328413284133,0.18081180811808112,0.1759712177121771,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=NORMAL_FLOW|align=FULL/UP|htf=STRONG_UP_LOCATION,193,44.39027303997568,0.8345900517575051,0.9693861155242479,1.5751295336787565,5.219786283212386,52.03785321380148,0.6217616580310881,0.538860103626943,0.6787564766839378,0.6476683937823834,0.3626943005181347,0.6321243523316062,-0.2694300518134715,0.3626943005181347,0.6321243523316062,-0.2694300518134715,0.21761658031088082,0.7564766839378239,-0.538860103626943,BUY,-0.2694300518134715,0.2694300518134715,0.17409222797927462,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=NORMAL_SEQUENCE|event=NONE|state=NORMAL_FLOW|align=MIXED/DOWN|htf=DOWN_LOCATION,449,42.90004316003707,0.8392518906048467,0.9665912391900513,-0.38530066815144765,5.234611803959644,49.99919015686101,0.36080178173719374,0.3585746102449889,0.8507795100222717,0.49888641425389757,0.20935412026726058,0.7683741648106904,-0.5590200445434299,0.21158129175946547,0.7706013363028953,-0.5590200445434298,0.40089086859688194,0.579064587973274,-0.17817371937639204,SELL,-0.17817371937639204,0.38084632516703776,0.17398708240534522,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_COMPRESSION|event=BREAKOUT|state=COMPRESSION|align=MIXED/DOWN|htf=MIXED_LOCATION,188,54.624119419778175,1.0223944863481988,0.9655686166696673,-0.7819148936170213,4.446196594375833,45.67266503865404,0.40425531914893614,0.3617021276595745,0.8138297872340425,0.5478723404255319,0.22872340425531915,0.7393617021276596,-0.5106382978723405,0.19680851063829788,0.776595744680851,-0.5797872340425532,0.4627659574468085,0.5,-0.037234042553191515,SELL,-0.037234042553191515,0.5425531914893617,0.1697808510638298,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=EXPANSION_CHAIN|event=FALSE_BREAK|state=EXPANSION|align=MIXED/UP|htf=UP_LOCATION,190,70.22524372213825,1.2766107606633288,1.1847005276137448,0.34210526315789475,6.041593280228594,66.44321927912341,0.38421052631578945,0.4052631578947368,0.8368421052631579,0.5473684210526316,0.25263157894736843,0.7473684210526316,-0.49473684210526314,0.4631578947368421,0.5210526315789473,-0.05789473684210522,0.19473684210526315,0.7842105263157895,-0.5894736842105264,BUY,-0.05789473684210522,0.5315789473684212,0.1687894736842106,sem edge sequencial; não usar como gatilho
sequence_dna_macro,regime=BREAKOUT_AFTER_EXPANSION_CHAIN|event=BREAKOUT|state=NORMAL_FLOW|align=MIXED/DOWN|htf=MIXED_LOCATION,231,49.321040832547894,0.8273406238227525,0.8534796601221853,-1.0476190476190477,4.421501253159477,52.19540940526056,0.38961038961038963,0.38095238095238093,0.7965367965367965,0.45021645021645024,0.23809523809523808,0.7575757575757576,-0.5194805194805194,0.21645021645021645,0.7748917748917749,-0.5584415584415584,0.4935064935064935,0.49783549783549785,-0.004329004329004349,SELL,-0.004329004329004349,0.554112554112554,0.16568051948051948,sem edge sequencial; não usar como gatilho
