breakout_location_alignment,htf_location_bias,anchor_market_state,energy_bucket,mtf_alignment_bucket,mtf_bias,bars,avg_energy,avg_range_atr,continuation_h6,pullback_0p50_h6,reach_1atr_h12,buy_edge,sell_edge,best_side,best_edge,edge_gap
BREAKOUT_MIXED_HTF,MIXED_LOCATION,EXPANSION,HIGH,MIXED,DOWN,120,70.81797022771,1.2449437198762534,0.325,0.85,0.48333333333333334,-0.45,-0.09166666666666667,SELL,-0.09166666666666667,0.35833333333333334
NO_BREAKOUT,DOWN_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,179,30.980866004986154,0.7056225159029244,0.4581005586592179,0.7821229050279329,0.5642458100558659,-0.0949720670391061,-0.6256983240223464,BUY,-0.0949720670391061,0.5307262569832403
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,MIXED,UP,339,15.036960357599941,0.5152158649047718,0.3746312684365782,0.7699115044247787,0.4218289085545723,-0.10324483775811205,-0.5575221238938053,BUY,-0.10324483775811205,0.45427728613569324
NO_BREAKOUT,UP_LOCATION,LOW_RANGE,VERY_LOW,MIXED,UP,162,14.428874273898943,0.4523062380642541,0.36419753086419754,0.808641975308642,0.35802469135802467,-0.10493827160493824,-0.5,BUY,-0.10493827160493824,0.39506172839506176
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,1042,49.468968733534304,0.9058076563790772,0.381957773512476,0.8502879078694817,0.5345489443378119,-0.5863723608445297,-0.10652591170825337,SELL,-0.10652591170825337,0.47984644913627633
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,825,49.17242642310118,0.9101969130050612,0.43272727272727274,0.8278787878787879,0.576969696969697,-0.10909090909090913,-0.5745454545454546,BUY,-0.10909090909090913,0.46545454545454545
NO_BREAKOUT,UP_LOCATION,LOW_RANGE,LOW,MIXED,UP,266,28.09575951723301,0.5090697399885574,0.37593984962406013,0.8345864661654135,0.41353383458646614,-0.11278195488721804,-0.6428571428571429,BUY,-0.11278195488721804,0.5300751879699248
BREAKOUT_AGAINST_HTF_UP,UP_LOCATION,EXPANSION,HIGH,NONE,MIXED,120,70.56679077214737,1.2249591265847988,0.275,0.9,0.4583333333333333,-0.1166666666666667,-0.5583333333333333,BUY,-0.1166666666666667,0.44166666666666665
BREAKOUT_WITH_HTF_UP,UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,UP,137,69.62717181391457,1.4544877483075707,0.3722627737226277,0.8613138686131386,0.5036496350364964,-0.5766423357664234,-0.12408759124087593,SELL,-0.12408759124087593,0.4525547445255475
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,223,31.32750697194519,0.6855833462198486,0.5695067264573991,0.6053811659192825,0.6905829596412556,-0.12556053811659196,-0.600896860986547,BUY,-0.12556053811659196,0.4753363228699551
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,NONE,MIXED,346,67.05757138163379,1.227407727269417,0.4190751445086705,0.8815028901734104,0.6069364161849711,-0.5202312138728324,-0.12716763005780346,SELL,-0.12716763005780346,0.393063583815029
NO_BREAKOUT,MIXED_LOCATION,COMPRESSION,LOW,NONE,MIXED,155,30.462352992393225,0.6493006632583439,0.23870967741935484,0.9161290322580645,0.43870967741935485,-0.12903225806451607,-0.4516129032258065,BUY,-0.12903225806451607,0.3225806451612904
BREAKOUT_AGAINST_HTF_UP,UP_LOCATION,NORMAL_FLOW,HIGH,NONE,MIXED,199,66.53984538482,1.2387903091955221,0.3065326633165829,0.8944723618090452,0.4472361809045226,-0.13065326633165825,-0.6683417085427136,BUY,-0.13065326633165825,0.5376884422110553
BREAKOUT_WITH_HTF_UP,UP_LOCATION,ACCEPTED_BREAKOUT,HIGH,MIXED,UP,368,71.21337859233701,1.2915746884605241,0.2907608695652174,0.8885869565217391,0.5190217391304348,-0.5543478260869565,-0.13315217391304351,SELL,-0.13315217391304351,0.421195652173913
BREAKOUT_MIXED_HTF,MIXED_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,NONE,MIXED,133,69.54786983473183,1.5093742155103749,0.12781954887218044,0.9699248120300752,0.3609022556390977,-0.48872180451127817,-0.13533834586466165,SELL,-0.13533834586466165,0.3533834586466165
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,NONE,MIXED,151,67.78587862665276,1.2225165139081193,0.5496688741721855,0.7086092715231788,0.7152317880794702,-0.6754966887417219,-0.13907284768211914,SELL,-0.13907284768211914,0.5364238410596027
BREAKOUT_AGAINST_HTF_DOWN,DOWN_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,359,49.67897660320347,0.9205502886590752,0.35097493036211697,0.83008356545961,0.467966573816156,-0.596100278551532,-0.1392757660167131,SELL,-0.1392757660167131,0.4568245125348189
NO_BREAKOUT,DOWN_LOCATION,LOW_RANGE,LOW,MIXED,DOWN,179,27.620667543016282,0.5095510515768644,0.4022346368715084,0.8268156424581006,0.5307262569832403,-0.5363128491620113,-0.1396648044692737,SELL,-0.1396648044692737,0.39664804469273757
BREAKOUT_AGAINST_HTF_DOWN,DOWN_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,206,33.31949878454146,0.7383457134448235,0.3932038834951456,0.8058252427184466,0.45145631067961167,-0.5485436893203883,-0.1407766990291262,SELL,-0.1407766990291262,0.4077669902912621
BREAKOUT_WITH_HTF_UP,UP_LOCATION,EXPANSION,HIGH,MIXED,UP,246,71.05940055950892,1.2142421867305793,0.3699186991869919,0.8211382113821138,0.3902439024390244,-0.5975609756097561,-0.14227642276422764,SELL,-0.14227642276422764,0.45528455284552843
BREAKOUT_AGAINST_HTF_UP,UP_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,203,32.97761421332106,0.7431800362133333,0.3054187192118227,0.8522167487684729,0.3891625615763547,-0.14285714285714285,-0.6403940886699507,BUY,-0.14285714285714285,0.4975369458128079
BREAKOUT_AGAINST_HTF_UP,UP_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,406,50.06726789185514,0.9210972542152771,0.31527093596059114,0.8423645320197044,0.4852216748768473,-0.1428571428571429,-0.561576354679803,BUY,-0.1428571428571429,0.41871921182266014
NO_BREAKOUT,UP_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,UP,290,48.426075691653615,0.8217712862435662,0.3724137931034483,0.8103448275862069,0.503448275862069,-0.14482758620689656,-0.5,BUY,-0.14482758620689656,0.35517241379310344
NO_BREAKOUT,DOWN_LOCATION,LOW_RANGE,VERY_LOW,MIXED,DOWN,147,13.591381013249393,0.4447066344704891,0.40816326530612246,0.7959183673469388,0.5578231292517006,-0.5578231292517006,-0.14965986394557818,SELL,-0.14965986394557818,0.40816326530612246
NO_BREAKOUT,DOWN_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,256,49.34187478450501,0.8425959012855192,0.48828125,0.82421875,0.63671875,-0.15234375,-0.63671875,BUY,-0.15234375,0.484375
BREAKOUT_WITH_HTF_UP,UP_LOCATION,ACCEPTED_BREAKOUT,EXTREME,MIXED,UP,196,84.84343640214017,1.8888004482486984,0.2755102040816326,0.923469387755102,0.5102040816326531,-0.4591836734693877,-0.15306122448979592,SELL,-0.15306122448979592,0.3061224489795918
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,NONE,MIXED,301,14.557526746707921,0.5066269679224936,0.43521594684385384,0.7840531561461794,0.5182724252491694,-0.627906976744186,-0.15614617940199338,SELL,-0.15614617940199338,0.4717607973421927
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,241,50.13178344687522,0.9205395394153034,0.6016597510373444,0.6473029045643154,0.7676348547717843,-0.15767634854771778,-0.6639004149377593,BUY,-0.15767634854771778,0.5062240663900415
NO_BREAKOUT,STRONG_UP_LOCATION,LOW_RANGE,LOW,FULL,UP,144,28.04937114453922,0.5031003206872438,0.5555555555555556,0.5972222222222222,0.6458333333333334,-0.1597222222222222,-0.5833333333333333,BUY,-0.1597222222222222,0.42361111111111105
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,EXPANSION,HIGH,MIXED,DOWN,205,71.16493030769578,1.264631535239063,0.2146341463414634,0.8878048780487805,0.424390243902439,-0.16097560975609754,-0.5365853658536586,BUY,-0.16097560975609754,0.37560975609756103
NO_BREAKOUT,DOWN_LOCATION,EXPANSION,HIGH,MIXED,DOWN,208,71.1899135829792,1.2353260084791522,0.2644230769230769,0.9230769230769231,0.4567307692307692,-0.5192307692307693,-0.16346153846153844,SELL,-0.16346153846153844,0.35576923076923084
NO_BREAKOUT,DOWN_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,DOWN,301,49.0029865561924,0.8387226380902121,0.36212624584717606,0.8538205980066446,0.5348837209302325,-0.4983388704318936,-0.1661129568106312,SELL,-0.1661129568106312,0.3322259136212624
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,ACCEPTED_BREAKOUT,HIGH,MIXED,DOWN,414,71.86052970627713,1.3882026768425968,0.26570048309178745,0.9130434782608695,0.5410628019323671,-0.16908212560386465,-0.5144927536231885,BUY,-0.16908212560386465,0.3454106280193238
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,902,30.78810140323046,0.6983444738555388,0.3580931263858093,0.8370288248337029,0.5022172949002217,-0.48115299334811523,-0.1707317073170731,SELL,-0.1707317073170731,0.31042128603104213
NO_BREAKOUT,STRONG_UP_LOCATION,EXPANSION,HIGH,FULL,UP,152,70.80161530683188,1.2030152186445193,0.5526315789473685,0.7697368421052632,0.7828947368421053,-0.17105263157894735,-0.5328947368421053,BUY,-0.17105263157894735,0.36184210526315796
NO_BREAKOUT,STRONG_UP_LOCATION,NORMAL_FLOW,MEDIUM,FULL,UP,175,49.41916368726085,0.8277455835921619,0.5314285714285715,0.7085714285714285,0.7085714285714285,-0.17142857142857143,-0.4914285714285714,BUY,-0.17142857142857143,0.31999999999999995
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,DOWN,735,50.40788708350796,0.9562764878304613,0.3197278911564626,0.8666666666666667,0.4897959183673469,-0.17278911564625848,-0.5564625850340137,BUY,-0.17278911564625848,0.3836734693877552
BREAKOUT_WITH_HTF_UP,UP_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,UP,1028,50.103224200690605,0.9260371371939503,0.3326848249027237,0.8142023346303502,0.46303501945525294,-0.5165369649805447,-0.1731517509727627,SELL,-0.1731517509727627,0.343385214007782
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,380,30.432847106461782,0.6597679874875918,0.5105263157894737,0.6131578947368421,0.631578947368421,-0.5657894736842105,-0.17368421052631583,SELL,-0.17368421052631583,0.3921052631578947
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,FULL,DOWN,494,49.86024108332406,0.9012909694734335,0.48380566801619435,0.708502024291498,0.6842105263157895,-0.6012145748987854,-0.1740890688259109,SELL,-0.1740890688259109,0.4271255060728745
BREAKOUT_WITH_HTF_UP,UP_LOCATION,NORMAL_FLOW,HIGH,MIXED,UP,578,67.24022354630782,1.2620972326794946,0.33391003460207613,0.8494809688581315,0.4826989619377163,-0.57439446366782,-0.17474048442906576,SELL,-0.17474048442906576,0.39965397923875423
BREAKOUT_AGAINST_HTF_UP,UP_LOCATION,ACCEPTED_BREAKOUT,HIGH,NONE,MIXED,137,71.10444424211585,1.3161394864743707,0.35036496350364965,0.8467153284671532,0.5766423357664233,-0.17518248175182477,-0.29197080291970806,BUY,-0.17518248175182477,0.11678832116788329
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,1221,30.24767506305067,0.6786476508951998,0.3652743652743653,0.8312858312858313,0.45290745290745293,-0.17854217854217846,-0.5192465192465192,BUY,-0.17854217854217846,0.34070434070434075
NO_BREAKOUT,DOWN_LOCATION,LOW_RANGE,LOW,NONE,MIXED,184,28.06026286957655,0.5093896923437261,0.3967391304347826,0.7880434782608695,0.4782608695652174,-0.17934782608695654,-0.5163043478260869,BUY,-0.17934782608695654,0.3369565217391304
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,FULL,DOWN,237,66.924138427154,1.2575784081411496,0.48945147679324896,0.7763713080168776,0.7341772151898734,-0.45569620253164556,-0.1814345991561182,SELL,-0.1814345991561182,0.27426160337552735
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,NONE,MIXED,351,67.06443963323302,1.2682090597935198,0.4358974358974359,0.8404558404558404,0.6210826210826211,-0.18518518518518517,-0.5185185185185185,BUY,-0.18518518518518517,0.3333333333333333
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,UP,367,67.31189199326396,1.2139967143972135,0.3651226158038147,0.8610354223433242,0.5286103542234333,-0.1852861035422343,-0.4713896457765668,BUY,-0.1852861035422343,0.2861035422343325
BREAKOUT_WITH_HTF_UP,UP_LOCATION,LOW_RANGE,LOW,MIXED,UP,205,28.653098804814825,0.5196368610450038,0.3951219512195122,0.7658536585365854,0.4926829268292683,-0.448780487804878,-0.18536585365853653,SELL,-0.18536585365853653,0.2634146341463415
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,ACCEPTED_BREAKOUT,HIGH,FULL,UP,637,71.6499394468411,1.3063982922009476,0.5368916797488226,0.7252747252747253,0.7519623233908949,-0.18681318681318676,-0.46624803767660916,BUY,-0.18681318681318676,0.2794348508634224
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,NORMAL_FLOW,HIGH,MIXED,DOWN,501,67.55293560465513,1.2939929819014107,0.2874251497005988,0.8602794411177644,0.4630738522954092,-0.187624750499002,-0.5329341317365269,BUY,-0.187624750499002,0.3453093812375249
NO_BREAKOUT,UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,1112,49.52092277337637,0.912308143960501,0.33902877697841727,0.8705035971223022,0.47571942446043164,-0.19424460431654678,-0.5089928057553957,BUY,-0.19424460431654678,0.31474820143884896
BREAKOUT_MIXED_HTF,MIXED_LOCATION,LOW_RANGE,LOW,NONE,MIXED,144,28.223126003754302,0.5288543836134987,0.1736111111111111,0.9444444444444444,0.2986111111111111,-0.3263888888888889,-0.19444444444444448,SELL,-0.19444444444444448,0.13194444444444442
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,DOWN,123,70.34374818832755,1.5582491895522765,0.34146341463414637,0.8943089430894309,0.5772357723577236,-0.1951219512195122,-0.5691056910569106,BUY,-0.1951219512195122,0.37398373983739835
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,NONE,MIXED,203,14.605075097677684,0.5047926610868767,0.45320197044334976,0.8226600985221675,0.46798029556650245,-0.1970443349753695,-0.5369458128078817,BUY,-0.1970443349753695,0.3399014778325122
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,FULL,UP,223,67.05237725831557,1.1938168475236455,0.5919282511210763,0.6860986547085202,0.7399103139013453,-0.19730941704035876,-0.5605381165919282,BUY,-0.19730941704035876,0.36322869955156944
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,935,49.70951587186424,0.9244908558402305,0.32834224598930484,0.8609625668449198,0.5155080213903743,-0.43422459893048126,-0.197860962566845,SELL,-0.197860962566845,0.23636363636363628
NO_BREAKOUT,DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,DOWN,365,66.78083435451222,1.2393093597333114,0.3150684931506849,0.915068493150685,0.5397260273972603,-0.4821917808219178,-0.20273972602739732,SELL,-0.20273972602739732,0.2794520547945205
BREAKOUT_WITH_HTF_UP,UP_LOCATION,EXPANSION,EXTREME,MIXED,UP,214,88.03717367790945,1.7532279394526327,0.3644859813084112,0.8130841121495327,0.5233644859813084,-0.49065420560747663,-0.20560747663551399,SELL,-0.20560747663551399,0.28504672897196265
NO_BREAKOUT,DOWN_LOCATION,LOW_RANGE,VERY_LOW,NONE,MIXED,141,14.374200792084162,0.44827603736778504,0.425531914893617,0.7659574468085106,0.5531914893617021,-0.2056737588652482,-0.425531914893617,BUY,-0.2056737588652482,0.21985815602836883
BREAKOUT_WITH_HTF_UP,UP_LOCATION,COMPRESSION,MEDIUM,MIXED,UP,136,50.41674953739064,0.9117758947218749,0.2867647058823529,0.8455882352941176,0.5220588235294118,-0.4779411764705882,-0.20588235294117646,SELL,-0.20588235294117646,0.27205882352941174
BREAKOUT_MIXED_HTF,MIXED_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,377,32.71308307821144,0.7452427438149037,0.15384615384615385,0.9442970822281167,0.259946949602122,-0.41909814323607425,-0.2122015915119363,SELL,-0.2122015915119363,0.20689655172413796
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,EXPANSION,EXTREME,MIXED,DOWN,256,90.04743732070779,1.9530637962466277,0.21875,0.94921875,0.54296875,-0.21484375,-0.4609375,BUY,-0.21484375,0.24609375
BREAKOUT_MIXED_HTF,MIXED_LOCATION,EXPANSION,HIGH,NONE,MIXED,224,71.55174789435718,1.2415691815632839,0.10714285714285714,0.96875,0.21875,-0.4732142857142857,-0.21874999999999994,SELL,-0.21874999999999994,0.25446428571428575
NO_BREAKOUT,STRONG_UP_LOCATION,NORMAL_FLOW,LOW,FULL,UP,127,32.12082641843395,0.7004332885762649,0.5590551181102362,0.6220472440944882,0.6141732283464567,-0.22047244094488194,-0.5511811023622046,BUY,-0.22047244094488194,0.3307086614173227
NO_BREAKOUT,DOWN_LOCATION,COMPRESSION,LOW,MIXED,DOWN,140,30.041596703707402,0.6330085384256443,0.37857142857142856,0.9,0.5428571428571428,-0.5357142857142857,-0.22142857142857142,SELL,-0.22142857142857142,0.3142857142857143
BREAKOUT_WITH_HTF_UP,UP_LOCATION,NORMAL_FLOW,LOW,MIXED,UP,455,32.27737604127211,0.737290166862164,0.389010989010989,0.7956043956043956,0.43736263736263736,-0.5538461538461539,-0.22197802197802197,SELL,-0.22197802197802197,0.3318681318681319
NO_BREAKOUT,DOWN_LOCATION,NORMAL_FLOW,LOW,MIXED,DOWN,229,31.23161664081026,0.7136662726420273,0.37117903930131,0.8602620087336245,0.49344978165938863,-0.5152838427947598,-0.22707423580786024,SELL,-0.22707423580786024,0.28820960698689957
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,ACCEPTED_BREAKOUT,EXTREME,MIXED,DOWN,240,84.68908019574307,1.9775021658752843,0.25416666666666665,0.9166666666666666,0.5916666666666667,-0.22916666666666669,-0.3916666666666666,BUY,-0.22916666666666669,0.16249999999999992
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,FULL,UP,667,30.707317088723368,0.6702873995668059,0.5787106446776612,0.6371814092953523,0.6401799100449775,-0.23688155922038984,-0.5622188905547226,BUY,-0.23688155922038984,0.3253373313343328
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,FULL,UP,628,49.5531200582708,0.882806653032028,0.5286624203821656,0.6799363057324841,0.6640127388535032,-0.23885350318471343,-0.5254777070063694,BUY,-0.23885350318471343,0.286624203821656
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,ACCEPTED_BREAKOUT,EXTREME,FULL,UP,352,84.92477004748083,1.9477772791093302,0.5,0.8011363636363636,0.7244318181818182,-0.24147727272727276,-0.38068181818181823,BUY,-0.24147727272727276,0.13920454545454547
BREAKOUT_WITH_HTF_UP,UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,132,51.17681931231003,1.0505473678134658,0.32575757575757575,0.8712121212121212,0.4772727272727273,-0.606060606060606,-0.24242424242424243,SELL,-0.24242424242424243,0.36363636363636354
NO_BREAKOUT,STRONG_UP_LOCATION,EXPANSION,HIGH,MIXED,UP,210,70.52785897334316,1.2166416882735274,0.3761904761904762,0.8761904761904762,0.5952380952380952,-0.35238095238095235,-0.24285714285714288,SELL,-0.24285714285714288,0.10952380952380947
NO_BREAKOUT,STRONG_UP_LOCATION,LOW_RANGE,VERY_LOW,MIXED,UP,129,14.651078647206921,0.43864427879069107,0.4728682170542636,0.751937984496124,0.6201550387596899,-0.4651162790697674,-0.24806201550387597,SELL,-0.24806201550387597,0.21705426356589141
BREAKOUT_WITH_HTF_DOWN,DOWN_LOCATION,NORMAL_FLOW,LOW,MIXED,DOWN,344,33.74224199477082,0.7643805299955868,0.36046511627906974,0.813953488372093,0.4941860465116279,-0.25,-0.5087209302325582,BUY,-0.25,0.25872093023255816
BREAKOUT_AGAINST_HTF_DOWN,STRONG_DOWN_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,152,49.27819192565756,0.895479665556166,0.506578947368421,0.6644736842105263,0.5986842105263158,-0.25000000000000006,-0.3421052631578947,BUY,-0.25000000000000006,0.09210526315789463
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,MIXED,DOWN,219,67.29383487079735,1.2182536271779039,0.4429223744292237,0.8401826484018264,0.589041095890411,-0.2511415525114155,-0.2876712328767123,BUY,-0.2511415525114155,0.0365296803652968
NO_BREAKOUT,MIXED_LOCATION,LOW_RANGE,LOW,NONE,MIXED,202,28.06954082638746,0.5001933277336323,0.26732673267326734,0.8861386138613861,0.38613861386138615,-0.3415841584158416,-0.2524752475247525,SELL,-0.2524752475247525,0.08910891089108913
NO_BREAKOUT,MIXED_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,206,48.78153407220873,0.8278874274521836,0.2524271844660194,0.9077669902912622,0.441747572815534,-0.2572815533980582,-0.3446601941747573,BUY,-0.2572815533980582,0.0873786407766991
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,EXPANSION,EXTREME,FULL,UP,668,88.9866614150429,1.8639502034969972,0.531437125748503,0.7649700598802395,0.7230538922155688,-0.25898203592814373,-0.4580838323353294,BUY,-0.25898203592814373,0.19910179640718567
NO_BREAKOUT,STRONG_DOWN_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,FULL,DOWN,370,31.14633293781422,0.7000985836882747,0.4594594594594595,0.7432432432432432,0.6405405405405405,-0.5027027027027027,-0.2621621621621622,SELL,-0.2621621621621622,0.24054054054054047
BREAKOUT_MIXED_HTF,MIXED_LOCATION,NORMAL_FLOW,MEDIUM,NONE,MIXED,862,50.45115957130844,0.9528654252551012,0.15893271461716937,0.95707656612529,0.2529002320185615,-0.3317865429234339,-0.2633410672853828,SELL,-0.2633410672853828,0.06844547563805109
BREAKOUT_WITH_HTF_DOWN,STRONG_DOWN_LOCATION,ACCEPTED_BREAKOUT,HIGH,FULL,DOWN,516,72.41765441145073,1.4124657488346084,0.4786821705426357,0.8236434108527132,0.7267441860465116,-0.4476744186046512,-0.2635658914728682,SELL,-0.2635658914728682,0.184108527131783
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,FULL,UP,143,15.52826166975229,0.504414247459944,0.5804195804195804,0.6083916083916084,0.5944055944055944,-0.26573426573426573,-0.6293706293706294,BUY,-0.26573426573426573,0.36363636363636365
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,849,30.6598429282351,0.6651856291071897,0.4299175500588928,0.7938751472320377,0.5123674911660777,-0.369846878680801,-0.26855123674911663,SELL,-0.26855123674911663,0.10129564193168439
BREAKOUT_MIXED_HTF,MIXED_LOCATION,ACCEPTED_BREAKOUT,HIGH,NONE,MIXED,341,71.79891301926565,1.373476463897976,0.09970674486803519,0.9882697947214076,0.2903225806451613,-0.3695014662756598,-0.2697947214076246,SELL,-0.2697947214076246,0.09970674486803516
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,MEDIUM,FULL,UP,137,50.54845420573306,1.0528233723482203,0.5766423357664233,0.6642335766423357,0.6642335766423357,-0.27007299270072993,-0.5328467153284671,BUY,-0.27007299270072993,0.2627737226277371
NO_BREAKOUT,UP_LOCATION,NORMAL_FLOW,LOW,MIXED,UP,240,31.986755777532586,0.7111373002131678,0.4,0.8625,0.4875,-0.2708333333333333,-0.5208333333333333,BUY,-0.2708333333333333,0.24999999999999994
NO_BREAKOUT,MIXED_LOCATION,LOW_RANGE,VERY_LOW,NONE,MIXED,162,14.412029608957482,0.4537432048841316,0.2716049382716049,0.8888888888888888,0.41975308641975306,-0.2716049382716049,-0.4074074074074074,BUY,-0.2716049382716049,0.13580246913580246
NO_BREAKOUT,STRONG_UP_LOCATION,SWEEP_OR_FALSE_BREAK,VERY_LOW,MIXED,UP,230,15.076253687157521,0.493789123236595,0.45652173913043476,0.8130434782608695,0.508695652173913,-0.27391304347826084,-0.4913043478260869,BUY,-0.27391304347826084,0.21739130434782605
BREAKOUT_AGAINST_HTF_UP,STRONG_UP_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,120,32.78808042007196,0.7286005017894653,0.425,0.7,0.6166666666666667,-0.4833333333333333,-0.27499999999999997,SELL,-0.27499999999999997,0.20833333333333331
NO_BREAKOUT,MIXED_LOCATION,SWEEP_OR_FALSE_BREAK,HIGH,NONE,MIXED,320,67.49443706168942,1.2790519059726475,0.234375,0.946875,0.471875,-0.375,-0.27812499999999996,SELL,-0.27812499999999996,0.09687500000000004
NO_BREAKOUT,MIXED_LOCATION,NORMAL_FLOW,LOW,NONE,MIXED,200,30.927335785625374,0.7150681207867566,0.29,0.87,0.38,-0.315,-0.28,SELL,-0.28,0.034999999999999976
NO_BREAKOUT,STRONG_UP_LOCATION,LOW_RANGE,LOW,MIXED,UP,227,28.61715833514618,0.4964375017426918,0.40969162995594716,0.8105726872246696,0.4845814977973568,-0.2819383259911894,-0.37004405286343617,BUY,-0.2819383259911894,0.08810572687224677
BREAKOUT_WITH_HTF_UP,STRONG_UP_LOCATION,NORMAL_FLOW,MEDIUM,FULL,UP,1410,50.32628529320045,0.9212494092480401,0.5609929078014184,0.6985815602836879,0.6425531914893617,-0.28226950354609925,-0.4652482269503546,BUY,-0.28226950354609925,0.18297872340425536
BREAKOUT_MIXED_HTF,MIXED_LOCATION,NORMAL_FLOW,HIGH,NONE,MIXED,411,67.2040915312915,1.2678877933574528,0.1070559610705596,0.9732360097323601,0.2116788321167883,-0.29683698296836986,-0.2895377128953771,SELL,-0.2895377128953771,0.007299270072992747
NO_BREAKOUT,STRONG_UP_LOCATION,NORMAL_FLOW,MEDIUM,MIXED,UP,265,49.029510944034925,0.8072358641196457,0.4641509433962264,0.7962264150943397,0.6150943396226415,-0.4716981132075471,-0.29056603773584905,SELL,-0.29056603773584905,0.18113207547169807
BREAKOUT_MIXED_HTF,MIXED_LOCATION,COMPRESSION,MEDIUM,NONE,MIXED,120,49.723443980573045,0.9145348741472633,0.16666666666666666,0.95,0.3333333333333333,-0.375,-0.29166666666666663,SELL,-0.29166666666666663,0.08333333333333337
