dna_type,state_dna,bars,first_seen,last_seen,avg_energy,avg_range_atr,avg_vol_ratio,continuation_h3,continuation_h6,continuation_h12,pullback_0p50_h6,reach_0p50_h12,reach_1atr_h12,rr_tp,rr_sl,rr_edge,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,buy_minus_sell_edge,state_bias,state_quality_score,state_playbook
state_dna_macro,state=SWEEP_OR_FALSE_BREAK|energy=LOW|align=MIXED/DOWN|level=AT_RESISTANCE|event=FALSE_BREAK,1078,2025-01-27 22:55:00,2026-06-25 13:50:00,30.255582605408332,0.677506634383172,0.8123306519487825,0.474025974025974,0.44990723562152135,0.44805194805194803,0.7096474953617811,0.7207792207792207,0.5417439703153989,0.3098330241187384,0.6762523191094619,-0.3664192949907235,0.14656771799628943,0.8423005565862709,-0.6957328385899815,0.5473098330241187,0.4332096474953618,0.11410018552875695,-0.8098330241187384,SELL_BIAS,0.3288961038961039,viés vendedor; priorizar venda após confirmação/pullback
state_dna_macro,state=SWEEP_OR_FALSE_BREAK|energy=HIGH|align=FULL/UP|level=AT_RESISTANCE|event=BREAKOUT,258,2025-01-28 22:00:00,2026-06-24 16:50:00,69.80330704476097,1.4521330587183698,1.1769200924454264,0.6356589147286822,0.686046511627907,0.6976744186046512,0.6046511627906976,0.9147286821705426,0.8062015503875969,0.5077519379844961,0.4728682170542636,0.034883720930232565,0.5077519379844961,0.4728682170542636,0.034883720930232565,0.16279069767441862,0.810077519379845,-0.6472868217054264,0.682170542635659,BUY_BIAS,0.3277875968992248,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=COMPRESSION|energy=MEDIUM|align=FULL/UP|level=AT_RESISTANCE|event=BREAKOUT,237,2025-01-29 20:20:00,2026-06-22 17:00:00,49.863819496705474,0.8838763635578677,0.8693233383457107,0.679324894514768,0.7046413502109705,0.7974683544303798,0.569620253164557,0.9409282700421941,0.8270042194092827,0.4936708860759494,0.47257383966244726,0.02109704641350213,0.4936708860759494,0.47257383966244726,0.02109704641350213,0.18143459915611815,0.8143459915611815,-0.6329113924050633,0.6540084388185654,BUY_BIAS,0.3274291139240506,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=NORMAL_FLOW|energy=LOW|align=FULL/UP|level=NEAR_RESISTANCE|event=BREAKOUT,133,2025-02-09 22:15:00,2026-05-28 09:00:00,34.868679881896405,0.7801161748478604,0.6901861862071359,0.7518796992481203,0.6917293233082706,0.706766917293233,0.5037593984962406,0.9473684210526315,0.7744360902255639,0.5338345864661654,0.45864661654135336,0.07518796992481208,0.5338345864661654,0.45864661654135336,0.07518796992481208,0.14285714285714285,0.8571428571428571,-0.7142857142857142,0.7894736842105263,BUY_BIAS,0.32072706766917297,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=NORMAL_FLOW|energy=LOW|align=FULL/UP|level=AT_RESISTANCE|event=NONE,171,2025-01-28 05:20:00,2026-06-22 05:15:00,31.06301841629192,0.705232719740745,0.8210369496435864,0.6608187134502924,0.7192982456140351,0.6783625730994152,0.5146198830409356,0.9239766081871345,0.7777777777777778,0.4853801169590643,0.4619883040935672,0.023391812865497075,0.4853801169590643,0.4619883040935672,0.023391812865497075,0.15204678362573099,0.847953216374269,-0.695906432748538,0.7192982456140351,BUY_BIAS,0.3153350877192983,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=LOW_RANGE|energy=LOW|align=FULL/UP|level=AT_RESISTANCE|event=NONE,156,2025-02-04 08:25:00,2026-06-25 14:50:00,27.21154350914105,0.5105124755760866,0.8243426178227315,0.6538461538461539,0.6923076923076923,0.7692307692307693,0.5256410256410257,0.9551282051282052,0.7948717948717948,0.4935897435897436,0.46794871794871795,0.02564102564102566,0.4935897435897436,0.46794871794871795,0.02564102564102566,0.12179487179487179,0.8589743589743589,-0.7371794871794871,0.7628205128205128,BUY_BIAS,0.31346666666666667,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|align=MIXED/DOWN|level=AT_RESISTANCE|event=FALSE_BREAK,823,2025-01-28 16:10:00,2026-06-25 03:05:00,48.83485414591359,0.910145179893661,1.0393760566144594,0.41433778857837184,0.41919805589307413,0.4362089914945322,0.7910085054678008,0.7229647630619684,0.5492102065613609,0.2660996354799514,0.7181044957472661,-0.4520048602673147,0.15795868772782504,0.8323207776427703,-0.6743620899149453,0.5504252733900364,0.4313487241798299,0.11907654921020655,-0.7934386391251518,SELL_BIAS,0.31318347509113,viés vendedor; priorizar venda após confirmação/pullback
state_dna_macro,state=EXPANSION|energy=HIGH|align=FULL/UP|level=AT_RESISTANCE|event=BREAKOUT,603,2025-01-29 10:30:00,2026-06-25 12:50:00,71.98471756714449,1.238102752656775,1.0853537355543779,0.6235489220563848,0.6334991708126037,0.6517412935323383,0.6334991708126037,0.900497512437811,0.7495854063018242,0.41625207296849087,0.5538971807628524,-0.13764510779436157,0.41625207296849087,0.5538971807628524,-0.13764510779436157,0.2023217247097844,0.7827529021558872,-0.5804311774461028,0.4427860696517413,BUY_BIAS,0.30978441127694856,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=EXPANSION|energy=EXTREME|align=FULL/UP|level=AT_RESISTANCE|event=BREAKOUT,677,2025-01-29 09:00:00,2026-06-25 12:20:00,88.60294896000266,1.7627824977467785,1.4672874951808261,0.6307237813884786,0.6277695716395865,0.620384047267356,0.6750369276218612,0.9069423929098966,0.7828655834564254,0.4239290989660266,0.55096011816839,-0.12703101920236337,0.4239290989660266,0.55096011816839,-0.12703101920236337,0.20974889217134415,0.7533234859675036,-0.5435745937961595,0.4165435745937961,BUY_BIAS,0.30937961595273267,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|align=FULL/UP|level=AT_RESISTANCE|event=BREAKOUT,240,2025-01-30 06:20:00,2026-06-22 05:50:00,50.61981281676791,1.05364558702201,0.8551526189273446,0.6666666666666666,0.7125,0.7208333333333333,0.5625,0.9416666666666667,0.7916666666666666,0.4666666666666667,0.5041666666666667,-0.03749999999999998,0.4666666666666667,0.5041666666666667,-0.03749999999999998,0.15416666666666667,0.8333333333333334,-0.6791666666666667,0.6416666666666667,BUY_BIAS,0.30762500000000004,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=SWEEP_OR_FALSE_BREAK|energy=MEDIUM|align=MIXED/UP|level=AT_SUPPORT|event=FALSE_BREAK,696,2025-01-28 04:15:00,2026-06-25 11:50:00,49.25436108216857,0.9123676066531058,1.0366253225213506,0.34051724137931033,0.37787356321839083,0.40086206896551724,0.8376436781609196,0.6695402298850575,0.48563218390804597,0.1968390804597701,0.7859195402298851,-0.5890804597701149,0.5617816091954023,0.40373563218390807,0.15804597701149425,0.12643678160919541,0.8591954022988506,-0.7327586206896552,0.8908045977011495,BUY_BIAS,0.3067528735632184,viés comprador; priorizar compra após confirmação/pullback
state_dna_macro,state=ACCEPTED_BREAKOUT|energy=HIGH|align=FULL/DOWN|level=AT_SUPPORT|event=BREAKOUT,749,2025-01-29 00:05:00,2026-06-24 22:10:00,71.63370099009664,1.3615663192489493,1.4556282739634627,0.5807743658210948,0.6555407209612817,0.636849132176235,0.7289719626168224,0.9345794392523364,0.8344459279038718,0.4032042723631509,0.5540720961281709,-0.15086782376502,0.21762349799732977,0.7476635514018691,-0.5300400534045393,0.4032042723631509,0.5540720961281709,-0.15086782376502,-0.3791722296395193,SELL_BIAS,0.3060747663551402,viés vendedor; priorizar venda após confirmação/pullback
state_dna_macro,state=NORMAL_FLOW|energy=HIGH|align=FULL/DOWN|level=NEAR_SUPPORT|event=BREAKOUT,272,2025-01-29 14:50:00,2026-06-24 14:15:00,67.48470532165328,1.3204528298148484,1.0401563314527573,0.6102941176470589,0.6875,0.6911764705882353,0.5955882352941176,0.9301470588235294,0.8051470588235294,0.4632352941176471,0.5110294117647058,-0.047794117647058765,0.16544117647058823,0.8235294117647058,-0.6580882352941176,0.4632352941176471,0.5110294117647058,-0.047794117647058765,-0.6102941176470589,SELL_BIAS,0.3054970588235294,viés vendedor; priorizar venda após confirmação/pullback
state_dna_macro,state=COMPRESSION|energy=MEDIUM|align=FULL/DOWN|level=AT_SUPPORT|event=BREAKOUT,168,2025-01-31 02:10:00,2026-06-23 17:00:00,50.37339106395499,0.9040695437680746,0.8925164072632674,0.6785714285714286,0.7202380952380952,0.6964285714285714,0.6011904761904762,0.9642857142857143,0.8095238095238095,0.4880952380952381,0.47619047619047616,0.011904761904761918,0.13095238095238096,0.8392857142857143,-0.7083333333333334,0.4880952380952381,0.47619047619047616,0.011904761904761918,-0.7202380952380953,SELL_BIAS,0.3051619047619048,viés vendedor; priorizar venda após confirmação/pullback
