timeframe,pattern_type,breakout_side,h1_color,h4_color,htf_alignment,horizon_minutes,sample_size,sample_status,success_rate,avg_return_atr,avg_mfe_atr,avg_mae_atr,avg_nearest_htf_obstacle_atr
M15,TRIANGLE_ASCENDING,DOWN,GREEN,GREEN,PARTIAL_OR_NONE,15,1,INSUFFICIENT_SAMPLE,0.0,-0.1312602063905533,0.1155089816238206,0.33077572010401285,0.6405498071860338
M15,TRIANGLE_ASCENDING,DOWN,GREEN,GREEN,PARTIAL_OR_NONE,30,1,INSUFFICIENT_SAMPLE,1.0,0.6352993989302971,0.6983042979979441,0.33077572010401285,0.6405498071860338
M15,TRIANGLE_ASCENDING,DOWN,GREEN,GREEN,PARTIAL_OR_NONE,60,1,INSUFFICIENT_SAMPLE,1.0,3.71728904498067,3.827547618348754,0.33077572010401285,0.6405498071860338
M15,TRIANGLE_ASCENDING,DOWN,GREEN,GREEN,PARTIAL_OR_NONE,180,1,INSUFFICIENT_SAMPLE,1.0,2.016156770158975,6.484254195693524,0.33077572010401285,0.6405498071860338
