dna_type,htf_dna,bars,avg_energy,avg_range_atr,avg_vol_ratio,continuation_h3,continuation_h6,pullback_0p50_h6,reach_1atr_h12,rr_tp,rr_sl,rr_edge,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,best_side,best_edge,edge_gap,htf_score,htf_guidance
htf_location_dna,htf_bias=UP_LOCATION|H1=LOW_MID_H1|H4=MID_H4|D1=NO_D1_DATA|bo_align=BREAKOUT_WITH_HTF_UP,392,59.114746420804074,1.142397054295382,1.115039910096954,0.8494897959183674,0.9311224489795918,0.3596938775510204,0.9948979591836735,0.7040816326530612,0.26785714285714285,0.4362244897959184,0.7066326530612245,0.2653061224489796,0.44132653061224486,0.061224489795918366,0.9336734693877551,-0.8724489795918368,BUY,0.44132653061224486,1.3137755102040816,0.733757142857143,BUY: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=MIXED_LOCATION|H1=LOWER_H1_RANGE|H4=LOW_MID_H4|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,636,41.85206761359737,0.8177741948331922,0.9805156018563455,0.45125786163522014,0.4418238993710692,0.6430817610062893,0.47955974842767296,0.36792452830188677,0.6273584905660378,-0.259433962264151,0.8254716981132075,0.16823899371069181,0.6572327044025157,0.009433962264150943,0.9905660377358491,-0.9811320754716981,BUY,0.6572327044025157,1.6383647798742138,0.7013364779874214,BUY: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=UP_LOCATION|H1=LOWER_H1_RANGE|H4=HIGH_MID_H4|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,339,39.44057794420957,0.7759280381293788,0.8940179120975876,0.41297935103244837,0.40412979351032446,0.6342182890855457,0.4631268436578171,0.35693215339233036,0.6106194690265486,-0.25368731563421826,0.8436578171091446,0.12094395280235988,0.7227138643067846,0.0029498525073746312,0.9882005899705014,-0.9852507374631267,BUY,0.7227138643067846,1.7079646017699113,0.7002483775811209,BUY: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=MIXED_LOCATION|H1=LOWER_H1_RANGE|H4=LOWER_H4_RANGE|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,714,46.44263158742648,0.9193267943471974,1.0152254437627146,0.42016806722689076,0.4341736694677871,0.665266106442577,0.44537815126050423,0.3389355742296919,0.6442577030812325,-0.30532212885154064,0.8109243697478992,0.15826330532212884,0.6526610644257703,0.01680672268907563,0.9803921568627451,-0.9635854341736694,BUY,0.6526610644257703,1.6162464985994398,0.6843837535014006,BUY: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=MIXED_LOCATION|H1=UPPER_H1_RANGE|H4=UPPER_H4_RANGE|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,955,44.353687439063584,0.870725041570161,0.9875316821702229,0.4094240837696335,0.41256544502617803,0.6628272251308901,0.44712041884816756,0.34764397905759165,0.631413612565445,-0.2837696335078534,0.020942408376963352,0.974869109947644,-0.9539267015706806,0.8083769633507853,0.17172774869109947,0.6366492146596858,SELL,0.6366492146596858,1.5905759162303665,0.6721989528795812,SELL: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=MIXED_LOCATION|H1=UPPER_H1_RANGE|H4=HIGH_MID_H4|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,799,44.03548246372658,0.8618615574948466,1.0010434290705426,0.4555694618272841,0.4618272841051314,0.6408010012515645,0.5056320400500626,0.37797246558197745,0.6020025031289111,-0.22403003754693368,0.03379224030037547,0.9612015018773467,-0.9274092615769712,0.7959949937421777,0.18648310387984982,0.609511889862328,SELL,0.609511889862328,1.5369211514392993,0.6719023779724657,SELL: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=DOWN_LOCATION|H1=UPPER_H1_RANGE|H4=MID_H4|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,220,40.412807689625964,0.8041504206497764,0.9251675093013435,0.4818181818181818,0.4727272727272727,0.6136363636363636,0.5227272727272727,0.39545454545454545,0.5818181818181818,-0.18636363636363634,0.01818181818181818,0.9818181818181818,-0.9636363636363636,0.7909090909090909,0.16818181818181818,0.6227272727272727,SELL,0.6227272727272727,1.5863636363636364,0.6390000000000001,SELL: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=UP_LOCATION|H1=LOW_MID_H1|H4=HIGH_MID_H4|D1=NO_D1_DATA|bo_align=BREAKOUT_WITH_HTF_UP,708,55.494133518984285,1.0667800331411377,1.0548785685340796,0.8163841807909604,0.9011299435028248,0.4392655367231638,0.981638418079096,0.6257062146892656,0.3573446327683616,0.268361581920904,0.6242937853107344,0.3587570621468927,0.26553672316384175,0.08050847457627118,0.9166666666666666,-0.8361581920903954,BUY,0.26553672316384175,1.1016949152542372,0.6338276836158193,BUY: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=DOWN_LOCATION|H1=UPPER_H1_RANGE|H4=LOW_MID_H4|D1=NO_D1_DATA|bo_align=NO_BREAKOUT,198,38.74273381503598,0.7925580794313021,0.8893438257204903,0.4090909090909091,0.40404040404040403,0.6868686868686869,0.5,0.3383838383838384,0.6515151515151515,-0.3131313131313131,0.020202020202020204,0.9797979797979798,-0.9595959595959596,0.8080808080808081,0.17676767676767677,0.6313131313131313,SELL,0.6313131313131313,1.5909090909090908,0.6161151515151515,SELL: localização HTF favorece o lado; buscar confirmação
htf_location_dna,htf_bias=MIXED_LOCATION|H1=LOWER_H1_RANGE|H4=LOW_MID_H4|D1=NO_D1_DATA|bo_align=BREAKOUT_MIXED_HTF,583,56.20379306983447,1.0840609243890895,1.0717042034884103,0.313893653516295,0.307032590051458,0.7770154373927959,0.3704974271012007,0.2367066895368782,0.7598627787307033,-0.5231560891938251,0.7873070325900514,0.1835334476843911,0.6037735849056604,0.02058319039451115,0.9777015437392796,-0.9571183533447685,BUY,0.6037735849056604,1.5608919382504287,0.6117495711835333,BUY: localização HTF favorece o lado; buscar confirmação
