memory_type,memory_key,bars,episode_starts,avg_attempt_number_48,avg_recent_failures_24,avg_energy,avg_range_atr,continuation_h6,pullback_0p50_h6,reach_1atr_h12,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,best_side,best_edge,edge_gap,memory_score,memory_guidance
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,257,0,1.0,10.268482490272374,46.35557454994198,0.8670373225780598,0.7782101167315175,0.4163424124513619,0.8560311284046692,0.07003891050583658,0.9299610894941635,-0.8599221789883269,0.6536964980544747,0.32684824902723736,0.32684824902723736,SELL,0.32684824902723736,1.1867704280155642,0.5803692607003892,SELL: memória favorável; buscar confirmação/reteste
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=DOWN|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/UP,298,0,1.0,9.963087248322148,47.72176393289487,0.8865974655982095,0.785234899328859,0.4798657718120805,0.8557046979865772,0.5704697986577181,0.40268456375838924,0.16778523489932884,0.10067114093959731,0.8959731543624161,-0.7953020134228188,BUY,0.16778523489932884,0.9630872483221476,0.46721610738255037,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=CLEAN_FIRST_ATTEMPT|side=UP|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=MIXED/DOWN,881,881,1.0,9.337116912599319,52.70998359432998,0.9954717062389671,0.18615209988649262,0.9534619750283768,0.2542565266742338,0.06242905788876277,0.9216799091940976,-0.8592508513053349,0.735527809307605,0.2292849035187287,0.5062429057888762,SELL,0.5062429057888762,1.3654937570942112,0.4520431328036323,"SELL: há deslocamento, mas a memória indica devolução; não perseguir"
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,790,790,1.0,10.532911392405063,48.29138852471093,0.9427775084062071,0.7113924050632912,0.5417721518987342,0.8721518987341772,0.10632911392405063,0.8784810126582279,-0.7721518987341772,0.5518987341772152,0.4253164556962025,0.12658227848101272,SELL,0.12658227848101272,0.89873417721519,0.4446835443037976,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=RECENT_FALSE_BREAK_MEMORY|side=NONE|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,1189,0,1.0,9.421362489486963,39.810263668872544,0.7335081136084933,0.7552565180824222,0.4945332211942809,0.830950378469302,0.5550883095037847,0.42640874684608915,0.1286795626576956,0.11942809083263246,0.8654331370899916,-0.7460050462573591,BUY,0.1286795626576956,0.8746846089150546,0.44394449116904966,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/UP,969,969,1.0,10.3343653250774,45.207623672690275,0.8931785366100508,0.7461300309597523,0.5087719298245614,0.8400412796697626,0.5479876160990712,0.42724458204334365,0.12074303405572756,0.1259029927760578,0.8627450980392157,-0.736842105263158,BUY,0.12074303405572756,0.8575851393188856,0.4361197110423117,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=RECENT_FALSE_BREAK_MEMORY|side=NONE|attempt=SECOND_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,249,0,2.0,9.602409638554217,35.93925790742455,0.6713135296165718,0.7349397590361446,0.4738955823293173,0.8152610441767069,0.5622489959839357,0.40963855421686746,0.15261044176706828,0.12048192771084337,0.8755020080321285,-0.7550200803212852,BUY,0.15261044176706828,0.9076305220883535,0.4329321285140562,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=CLEAN_FIRST_ATTEMPT|side=DOWN|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=MIXED/UP,916,916,1.0,9.220524017467248,53.61496741620842,1.0000348904145118,0.18668122270742357,0.9377729257641921,0.2685589519650655,0.6921397379912664,0.27292576419213976,0.4192139737991266,0.0906113537117904,0.9028384279475983,-0.8122270742358079,BUY,0.4192139737991266,1.2314410480349345,0.39568777292576424,"BUY: há deslocamento, mas a memória indica devolução; não perseguir"
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_1_3|align=FULL/UP,302,0,1.0,9.682119205298013,41.79311812596972,0.7776318069445739,0.7086092715231788,0.5264900662251656,0.8245033112582781,0.5298013245033113,0.4470198675496689,0.08278145695364242,0.13245033112582782,0.8509933774834437,-0.7185430463576159,BUY,0.08278145695364242,0.8013245033112584,0.3803655629139074,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=DOWN|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,1971,1971,1.0,10.529173008625063,57.82921486933918,1.2361213711818686,0.6940639269406392,0.5697615423642821,0.852359208523592,0.15169964485032977,0.8285134449518011,-0.6768138001014714,0.5169964485032978,0.450025367833587,0.06697108066971086,SELL,0.06697108066971086,0.7437848807711822,0.37995941146626083,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=RECENT_FALSE_BREAK_MEMORY|side=NONE|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/DOWN,1130,0,1.0,9.743362831858407,42.07984437892754,0.7709389406710565,0.7088495575221239,0.5628318584070796,0.8362831858407079,0.15221238938053097,0.8300884955752212,-0.6778761061946903,0.5203539823008849,0.45486725663716815,0.06548672566371677,SELL,0.06548672566371677,0.7433628318584071,0.3785840707964601,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=DOWN|attempt=SECOND_ATTEMPT|quality=IMPROVING|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,121,121,2.0,10.47107438016529,62.000966703861934,1.3307215767186045,0.7024793388429752,0.5371900826446281,0.8264462809917356,0.1322314049586777,0.8677685950413223,-0.7355371900826446,0.5289256198347108,0.4380165289256198,0.09090909090909094,SELL,0.09090909090909094,0.8264462809917356,0.3687115702479339,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=DOWN|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/UP,1965,1965,1.0,10.418320610687022,54.776823610273404,1.149204055882371,0.7343511450381679,0.5475826972010178,0.8305343511450382,0.5033078880407125,0.4717557251908397,0.03155216284987278,0.1460559796437659,0.8381679389312977,-0.6921119592875318,BUY,0.03155216284987278,0.7236641221374045,0.3647582697201017,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=RECENT_FALSE_BREAK_MEMORY|side=NONE|attempt=SECOND_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/DOWN,200,0,2.0,9.745,36.86436977478189,0.7021901531851082,0.66,0.53,0.825,0.185,0.81,-0.625,0.52,0.45,0.07,SELL,0.07,0.6950000000000001,0.3385,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=DOWN|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_1_3|align=FULL/DOWN,333,0,1.0,10.255255255255255,45.3249260710909,0.8327978769924801,0.7117117117117117,0.5795795795795796,0.8138138138138138,0.15615615615615616,0.8258258258258259,-0.6696696696696697,0.5045045045045045,0.46846846846846846,0.036036036036036,SELL,0.036036036036036,0.7057057057057057,0.3358525525525526,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=TWO_RECENT_FAILURES|lf_age=LF_NOW|align=FULL/UP,135,0,1.0,10.214814814814815,40.10171012994047,0.7669196207969782,0.6592592592592592,0.5037037037037037,0.8074074074074075,0.5037037037037037,0.4666666666666667,0.03703703703703698,0.13333333333333333,0.8666666666666667,-0.7333333333333334,BUY,0.03703703703703698,0.7703703703703704,0.3342407407407408,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=TWO_RECENT_FAILURES|lf_age=LF_NOW|align=MIXED/DOWN,131,0,1.0,10.793893129770993,43.068692913411375,0.8054144039673015,0.6412213740458015,0.6259541984732825,0.8015267175572519,0.10687022900763359,0.8778625954198473,-0.7709923664122138,0.5190839694656488,0.46564885496183206,0.05343511450381677,SELL,0.05343511450381677,0.8244274809160306,0.329893893129771,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=DOWN|attempt=SECOND_ATTEMPT|quality=WEAKENING|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,152,152,2.0,9.953947368421053,47.249677967232195,0.9191338361090594,0.7039473684210527,0.5592105263157895,0.8552631578947368,0.14473684210526316,0.8421052631578947,-0.6973684210526315,0.4934210526315789,0.46710526315789475,0.02631578947368418,SELL,0.02631578947368418,0.7236842105263157,0.32802894736842103,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=DOWN|attempt=SECOND_ATTEMPT|quality=STABLE|fail=ONE_RECENT_FAILURE|lf_age=LF_1_3|align=FULL/DOWN,139,139,2.0,10.136690647482014,54.89347329912557,1.0411849802289053,0.7410071942446043,0.5899280575539568,0.841726618705036,0.1366906474820144,0.8489208633093526,-0.7122302158273381,0.48201438848920863,0.4748201438848921,0.0071942446043165575,SELL,0.0071942446043165575,0.7194244604316546,0.31461942446043173,memória inconclusiva; usar apenas como filtro contextual
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=UP|attempt=SECOND_ATTEMPT|quality=WEAKENING|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=NONE/MIXED,154,154,2.0,9.253246753246753,39.38209884477061,0.7620402424693938,0.35064935064935066,0.9025974025974026,0.42207792207792205,0.12987012987012986,0.8506493506493507,-0.7207792207792207,0.6103896103896104,0.35064935064935066,0.2597402597402597,SELL,0.2597402597402597,0.9805194805194805,0.29949090909090914,"SELL: há deslocamento, mas a memória indica devolução; não perseguir"
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=UP|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,510,0,1.0,9.086274509803921,40.88963301996149,0.7268055306490099,0.6588235294117647,0.5588235294117647,0.7588235294117647,0.4725490196078431,0.503921568627451,-0.03137254901960784,0.18627450980392157,0.7941176470588235,-0.6078431372549019,BUY,-0.03137254901960784,0.5764705882352941,0.2991176470588236,memória desfavorável; evitar usar como gatilho
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=UP|attempt=SECOND_ATTEMPT|quality=WEAKENING|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,327,327,2.0,9.241590214067278,45.231406093880324,0.8065456102058564,0.6941896024464832,0.5626911314984709,0.7767584097859327,0.4709480122324159,0.5076452599388379,-0.03669724770642202,0.16819571865443425,0.8103975535168195,-0.6422018348623852,BUY,-0.03669724770642202,0.6055045871559632,0.2941678899082569,memória desfavorável; evitar usar como gatilho
memory_dna,memory=ACTIVE_LEVEL_CONTACT|side=DOWN|attempt=FIRST_ATTEMPT|quality=NO_NEW_ATTEMPT|fail=ONE_RECENT_FAILURE|lf_age=LF_NOW|align=FULL/DOWN,435,0,1.0,10.22528735632184,45.382791927929254,0.8436969825308527,0.6298850574712643,0.6091954022988506,0.7770114942528735,0.1724137931034483,0.8160919540229885,-0.6436781609195402,0.46206896551724136,0.4942528735632184,-0.03218390804597704,SELL,-0.03218390804597704,0.6114942528735632,0.29281034482758617,memória desfavorável; evitar usar como gatilho
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=UP|attempt=SECOND_ATTEMPT|quality=STABLE|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,224,224,2.0,9.089285714285714,55.3869664130974,0.9955808145878672,0.6830357142857143,0.59375,0.8125,0.48214285714285715,0.5089285714285714,-0.026785714285714246,0.15625,0.8214285714285714,-0.6651785714285714,BUY,-0.026785714285714246,0.6383928571428572,0.2918196428571429,memória desfavorável; evitar usar como gatilho
memory_dna,memory=CLEAN_FIRST_ATTEMPT|side=UP|attempt=FIRST_ATTEMPT|quality=FIRST_ATTEMPT|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,7958,7958,1.0,9.345061573259613,62.20562531054614,1.212122091849946,0.6631063081176175,0.6127167630057804,0.7828600150791656,0.4497361146016587,0.5262628801206333,-0.07652676551897458,0.1982910278964564,0.7818547373711988,-0.5835637094747425,BUY,-0.07652676551897458,0.5070369439557678,0.2823825081678814,memória desfavorável; evitar usar como gatilho
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=UP|attempt=SECOND_ATTEMPT|quality=IMPROVING|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/UP,131,131,2.0,8.946564885496183,64.93195947932935,1.264066283332569,0.7404580152671756,0.5877862595419847,0.7938931297709924,0.4580152671755725,0.5114503816793893,-0.05343511450381677,0.16030534351145037,0.8320610687022901,-0.6717557251908397,BUY,-0.05343511450381677,0.6183206106870229,0.28142061068702295,memória desfavorável; evitar usar como gatilho
memory_dna,memory=SECOND_LEVEL_ATTEMPT|side=DOWN|attempt=SECOND_ATTEMPT|quality=STABLE|fail=NO_RECENT_FAILURE|lf_age=LF_OLD_NONE|align=FULL/DOWN,141,141,2.0,9.312056737588652,54.920123052896685,1.0467657295519284,0.6382978723404256,0.5815602836879432,0.7659574468085106,0.18439716312056736,0.8014184397163121,-0.6170212765957448,0.5035460992907801,0.48226950354609927,0.021276595744680826,SELL,0.021276595744680826,0.6382978723404256,0.28005744680851063,memória inconclusiva; usar apenas como filtro contextual
