hour,anchor_market_state,energy_bucket,mtf_alignment_bucket,mtf_bias,event_name,zone,bars,avg_energy,avg_range_atr,avg_vol_ratio,breakout_pct,false_break_pct,sweep_pct,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,buy_fast_tp,buy_fast_sl,buy_fast_edge,sell_fast_tp,sell_fast_sl,sell_fast_edge,best_side,edge_delta_buy_minus_sell,level_guidance
9,EXPANSION,EXTREME,FULL,UP,BREAKOUT,RESISTANCE,127,89.78178577014367,1.9434081495711093,1.630568993416103,1.0,0.12598425196850394,0.12598425196850394,0.4566929133858268,0.5118110236220472,-0.05511811023622043,0.15748031496062992,0.8110236220472441,-0.6535433070866141,0.31496062992125984,0.33070866141732286,-0.01574803149606302,0.11023622047244094,0.6220472440944882,-0.5118110236220472,BUY,0.5984251968503937,rompimento favorece compra; esperar aceitação/reteste
11,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,169,48.825168512926425,0.7984062173093122,0.9507399442704718,0.0,1.0,1.0,0.4970414201183432,0.4970414201183432,0.0,0.20118343195266272,0.7988165680473372,-0.5976331360946745,0.38461538461538464,0.46153846153846156,-0.07692307692307693,0.22485207100591717,0.6863905325443787,-0.46153846153846145,BUY,0.5976331360946745,rompimento favorece compra; esperar aceitação/reteste
15,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,159,29.183162420197085,0.6563298202286704,0.8017779025720855,0.0,1.0,0.9937106918238994,0.46540880503144655,0.5157232704402516,-0.05031446540880502,0.1761006289308176,0.8176100628930818,-0.6415094339622642,0.4025157232704403,0.5031446540880503,-0.10062893081761004,0.2138364779874214,0.7295597484276729,-0.5157232704402515,BUY,0.5911949685534592,defesa do suporte favorece compra; evitar vender fundo esticado
15,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,179,29.311078552630214,0.6524039734508799,0.8072458382837067,0.0,1.0,0.994413407821229,0.46368715083798884,0.5139664804469274,-0.05027932960893855,0.18435754189944134,0.8100558659217877,-0.6256983240223464,0.39106145251396646,0.5307262569832403,-0.13966480446927382,0.22905027932960895,0.7206703910614525,-0.4916201117318435,BUY,0.5754189944134078,rompimento favorece compra; esperar aceitação/reteste
5,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,125,31.17303524599479,0.7087668280752276,0.8175755022971568,0.0,1.0,1.0,0.48,0.512,-0.03200000000000003,0.2,0.8,-0.6000000000000001,0.392,0.472,-0.07999999999999996,0.192,0.688,-0.49599999999999994,BUY,0.5680000000000001,defesa do suporte favorece compra; evitar vender fundo esticado
4,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,133,49.212774653309005,0.9352727527602728,1.0167036904005617,0.0,1.0,1.0,0.47368421052631576,0.518796992481203,-0.04511278195488727,0.19548872180451127,0.8045112781954887,-0.6090225563909775,0.3609022556390977,0.42105263157894735,-0.06015037593984962,0.22556390977443608,0.6842105263157895,-0.4586466165413534,BUY,0.5639097744360901,rompimento favorece compra; esperar aceitação/reteste
12,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,204,30.8221444491125,0.6466656002729482,0.7524167484617358,0.0,1.0,0.9950980392156863,0.45098039215686275,0.5245098039215687,-0.0735294117647059,0.18137254901960784,0.803921568627451,-0.6225490196078431,0.44607843137254904,0.4852941176470588,-0.039215686274509776,0.2107843137254902,0.7205882352941176,-0.5098039215686274,BUY,0.5490196078431373,defesa do suporte favorece compra; evitar vender fundo esticado
5,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,144,31.12064125274672,0.698727431443822,0.8222156088028639,0.0,1.0,1.0,0.4791666666666667,0.5069444444444444,-0.027777777777777735,0.2152777777777778,0.7847222222222222,-0.5694444444444444,0.4027777777777778,0.4652777777777778,-0.0625,0.2013888888888889,0.6875,-0.4861111111111111,BUY,0.5416666666666667,rompimento favorece compra; esperar aceitação/reteste
21,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,152,51.68522660592455,0.9025690206534831,1.2738075859443305,0.0,1.0,1.0,0.45394736842105265,0.48026315789473684,-0.02631578947368418,0.20394736842105263,0.7697368421052632,-0.5657894736842105,0.40131578947368424,0.3684210526315789,0.03289473684210531,0.19736842105263158,0.6447368421052632,-0.4473684210526316,BUY,0.5394736842105263,rompimento favorece compra; esperar aceitação/reteste
23,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,160,29.190156243489447,0.704068886977472,0.7478304770533579,0.0,1.0,0.99375,0.44375,0.525,-0.08125000000000004,0.18125,0.8,-0.61875,0.4,0.51875,-0.11875000000000002,0.15625,0.73125,-0.575,BUY,0.5375,defesa do suporte favorece compra; evitar vender fundo esticado
5,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,SUPPORT,120,48.72567589301892,0.9214319802346992,1.0047106277224647,0.0,1.0,0.9916666666666667,0.4583333333333333,0.5333333333333333,-0.07500000000000001,0.2,0.8,-0.6000000000000001,0.375,0.4583333333333333,-0.08333333333333331,0.225,0.6916666666666667,-0.4666666666666667,BUY,0.5250000000000001,defesa do suporte favorece compra; evitar vender fundo esticado
12,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,227,30.59197942836568,0.6421419600699223,0.7600103420334409,0.0,1.0,0.9955947136563876,0.44052863436123346,0.5374449339207048,-0.09691629955947134,0.18061674008810572,0.801762114537445,-0.6211453744493393,0.42731277533039647,0.5066079295154186,-0.07929515418502209,0.22466960352422907,0.7004405286343612,-0.4757709251101322,BUY,0.5242290748898679,rompimento favorece compra; esperar aceitação/reteste
11,NORMAL_FLOW,MEDIUM,FULL,UP,BREAKOUT,RESISTANCE,154,50.954904307823284,0.8120096809877723,0.8949660922906221,1.0,0.0,0.0,0.487012987012987,0.5064935064935064,-0.01948051948051943,0.24025974025974026,0.7597402597402597,-0.5194805194805194,0.35714285714285715,0.5324675324675324,-0.17532467532467527,0.22727272727272727,0.6688311688311688,-0.4415584415584415,BUY,0.5,rompimento favorece compra; esperar aceitação/reteste
10,EXPANSION,HIGH,FULL,UP,BREAKOUT,RESISTANCE,140,73.26765790605836,1.2106165812576872,1.1737823390594035,1.0,0.12857142857142856,0.12857142857142856,0.45,0.5285714285714286,-0.07857142857142857,0.20714285714285716,0.7785714285714286,-0.5714285714285714,0.34285714285714286,0.45714285714285713,-0.11428571428571427,0.17857142857142858,0.6142857142857143,-0.4357142857142857,BUY,0.4928571428571428,rompimento favorece compra; esperar aceitação/reteste
5,NORMAL_FLOW,MEDIUM,FULL,UP,BREAKOUT,RESISTANCE,120,50.305278472583815,0.9452449867858449,0.9030448133004974,1.0,0.0,0.0,0.45,0.5416666666666666,-0.09166666666666662,0.20833333333333334,0.7916666666666666,-0.5833333333333333,0.38333333333333336,0.5166666666666667,-0.13333333333333336,0.26666666666666666,0.6583333333333333,-0.39166666666666666,BUY,0.49166666666666664,rompimento favorece compra; esperar aceitação/reteste
0,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,131,29.760712230833615,0.69741373001381,0.7637985538048095,0.0,1.0,0.9923664122137404,0.4580152671755725,0.5343511450381679,-0.07633587786259544,0.21374045801526717,0.7786259541984732,-0.564885496183206,0.4351145038167939,0.5190839694656488,-0.08396946564885494,0.2366412213740458,0.6717557251908397,-0.4351145038167939,BUY,0.4885496183206106,defesa do suporte favorece compra; evitar vender fundo esticado
13,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,210,28.85054596690603,0.6367653396111924,0.7749059506765517,0.0,1.0,0.9952380952380953,0.44285714285714284,0.5333333333333333,-0.09047619047619049,0.22857142857142856,0.7619047619047619,-0.5333333333333333,0.4142857142857143,0.5142857142857142,-0.09999999999999992,0.24285714285714285,0.6857142857142857,-0.44285714285714284,BUY,0.44285714285714284,defesa do suporte favorece compra; evitar vender fundo esticado
7,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,148,48.18134176268716,0.9150938597078399,0.9922485410276436,0.0,1.0,1.0,0.43243243243243246,0.5608108108108109,-0.1283783783783784,0.20945945945945946,0.777027027027027,-0.5675675675675675,0.38513513513513514,0.4527027027027027,-0.06756756756756754,0.19594594594594594,0.6824324324324325,-0.4864864864864865,BUY,0.43918918918918914,rompimento favorece compra; esperar aceitação/reteste
2,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,142,50.745106351803514,0.9215930450788149,1.1330631127554227,0.0,1.0,0.9929577464788732,0.4507042253521127,0.5422535211267606,-0.09154929577464793,0.22535211267605634,0.7464788732394366,-0.5211267605633803,0.33098591549295775,0.43661971830985913,-0.10563380281690138,0.19014084507042253,0.6338028169014085,-0.443661971830986,BUY,0.4295774647887323,rompimento favorece compra; esperar aceitação/reteste
13,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,245,29.052851991872615,0.6414156384818502,0.7829027327743225,0.0,1.0,0.9959183673469387,0.42857142857142855,0.5428571428571428,-0.11428571428571427,0.22857142857142856,0.763265306122449,-0.5346938775510205,0.4163265306122449,0.5224489795918368,-0.10612244897959189,0.2612244897959184,0.6816326530612244,-0.42040816326530606,BUY,0.4204081632653062,rompimento favorece compra; esperar aceitação/reteste
23,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,180,29.079018338021427,0.7054659732449805,0.7493802376272531,0.0,1.0,0.9944444444444445,0.40555555555555556,0.5722222222222222,-0.16666666666666663,0.2,0.7833333333333333,-0.5833333333333333,0.38333333333333336,0.5222222222222223,-0.1388888888888889,0.18888888888888888,0.7055555555555556,-0.5166666666666667,BUY,0.41666666666666663,rompimento favorece compra; esperar aceitação/reteste
5,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,143,48.6104561025752,0.9169943889078535,0.9942317309375197,0.0,1.0,0.986013986013986,0.42657342657342656,0.5664335664335665,-0.1398601398601399,0.23076923076923078,0.7692307692307693,-0.5384615384615385,0.34965034965034963,0.4965034965034965,-0.14685314685314688,0.2097902097902098,0.7062937062937062,-0.49650349650349646,BUY,0.39860139860139865,rompimento favorece compra; esperar aceitação/reteste
1,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,145,30.155908673274162,0.6951115633626406,0.8057344310629321,0.0,1.0,1.0,0.42758620689655175,0.5586206896551724,-0.13103448275862067,0.23448275862068965,0.7586206896551724,-0.5241379310344827,0.3793103448275862,0.5172413793103449,-0.13793103448275867,0.2482758620689655,0.6482758620689655,-0.39999999999999997,BUY,0.393103448275862,rompimento favorece compra; esperar aceitação/reteste
11,EXPANSION,HIGH,FULL,UP,BREAKOUT,RESISTANCE,138,71.13170045506331,1.228328164783449,1.019460658279546,1.0,0.13768115942028986,0.13768115942028986,0.39855072463768115,0.572463768115942,-0.17391304347826086,0.21739130434782608,0.782608695652174,-0.5652173913043479,0.34782608695652173,0.5362318840579711,-0.18840579710144933,0.2391304347826087,0.6086956521739131,-0.3695652173913044,BUY,0.39130434782608703,rompimento favorece compra; esperar aceitação/reteste
0,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,145,29.834145963507222,0.698964082806914,0.7814258201472457,0.0,1.0,0.993103448275862,0.42758620689655175,0.5655172413793104,-0.13793103448275862,0.23448275862068965,0.7586206896551724,-0.5241379310344827,0.4068965517241379,0.5448275862068965,-0.13793103448275862,0.25517241379310346,0.6689655172413793,-0.41379310344827586,BUY,0.3862068965517241,rompimento favorece compra; esperar aceitação/reteste
3,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,140,49.42512846739767,0.9279400863939157,1.0474302431745233,0.0,1.0,0.9928571428571429,0.39285714285714285,0.5857142857142857,-0.1928571428571429,0.22142857142857142,0.7785714285714286,-0.5571428571428572,0.2714285714285714,0.5357142857142857,-0.2642857142857143,0.21428571428571427,0.6357142857142857,-0.4214285714285714,BUY,0.36428571428571427,rompimento favorece compra; esperar aceitação/reteste
10,EXPANSION,EXTREME,FULL,UP,BREAKOUT,RESISTANCE,186,88.49906416432796,1.717204239235562,1.4364821777134014,1.0,0.12365591397849462,0.12365591397849462,0.3870967741935484,0.5860215053763441,-0.19892473118279574,0.20967741935483872,0.7634408602150538,-0.553763440860215,0.3010752688172043,0.40860215053763443,-0.10752688172043012,0.1989247311827957,0.5483870967741935,-0.3494623655913978,BUY,0.35483870967741926,rompimento favorece compra; esperar aceitação/reteste
14,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,160,29.328796383720885,0.6385125987075427,0.8175207453987433,0.0,1.0,0.99375,0.4125,0.575,-0.16249999999999998,0.23125,0.74375,-0.5125,0.43125,0.5125,-0.08124999999999993,0.25625,0.66875,-0.4125,BUY,0.35,defesa do suporte favorece compra; evitar vender fundo esticado
15,NORMAL_FLOW,MEDIUM,FULL,UP,BREAKOUT,RESISTANCE,123,49.96508282241302,0.9251620180432059,0.8818347802595633,1.0,0.0,0.0,0.4146341463414634,0.5691056910569106,-0.15447154471544716,0.25203252032520324,0.7398373983739838,-0.48780487804878053,0.37398373983739835,0.5853658536585366,-0.2113821138211382,0.3008130081300813,0.6504065040650406,-0.3495934959349593,BUY,0.33333333333333337,rompimento favorece compra; esperar aceitação/reteste
4,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,142,30.626892218575378,0.7274703771263455,0.833869981240771,0.0,1.0,0.9859154929577465,0.43661971830985913,0.5492957746478874,-0.11267605633802824,0.2676056338028169,0.7112676056338029,-0.443661971830986,0.3380281690140845,0.528169014084507,-0.1901408450704225,0.2605633802816901,0.6197183098591549,-0.35915492957746475,BUY,0.33098591549295775,rompimento favorece compra; esperar aceitação/reteste
9,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,UP,FALSE_BREAK,RESISTANCE,140,51.009549871646556,0.8939342556151134,1.1158066771496908,0.0,1.0,0.9857142857142858,0.35714285714285715,0.6071428571428571,-0.24999999999999994,0.22142857142857142,0.7428571428571429,-0.5214285714285715,0.34285714285714286,0.44285714285714284,-0.09999999999999998,0.19285714285714287,0.55,-0.3571428571428572,BUY,0.2714285714285715,rompimento favorece compra; esperar aceitação/reteste
14,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,176,29.381149143845732,0.6316370455986724,0.8254219305415075,0.0,1.0,0.9829545454545454,0.39204545454545453,0.5965909090909091,-0.20454545454545453,0.2556818181818182,0.7159090909090909,-0.46022727272727276,0.4090909090909091,0.5340909090909091,-0.12499999999999994,0.25,0.6818181818181818,-0.43181818181818177,BUY,0.25568181818181823,rompimento favorece compra; esperar aceitação/reteste
6,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,138,31.59526758473937,0.7057375031135833,0.8364506863395007,0.0,1.0,0.9855072463768116,0.4057971014492754,0.5869565217391305,-0.1811594202898551,0.2826086956521739,0.717391304347826,-0.43478260869565216,0.35507246376811596,0.5579710144927537,-0.2028985507246377,0.26811594202898553,0.6811594202898551,-0.41304347826086957,BUY,0.25362318840579706,rompimento favorece compra; esperar aceitação/reteste
14,NORMAL_FLOW,MEDIUM,FULL,UP,BREAKOUT,RESISTANCE,127,50.04802571686035,0.9238926786354198,0.8981767690705822,1.0,0.0,0.0,0.3543307086614173,0.6141732283464567,-0.2598425196850394,0.2440944881889764,0.7480314960629921,-0.5039370078740157,0.30708661417322836,0.5511811023622047,-0.2440944881889764,0.23622047244094488,0.6456692913385826,-0.40944881889763773,BUY,0.24409448818897633,rompimento favorece compra; esperar aceitação/reteste
13,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,221,29.78639946510756,0.6503900804755317,0.8003037565999188,0.0,1.0,1.0,0.3936651583710407,0.5927601809954751,-0.1990950226244344,0.28054298642533937,0.7013574660633484,-0.420814479638009,0.3438914027149321,0.583710407239819,-0.23981900452488691,0.2669683257918552,0.6515837104072398,-0.38461538461538464,BUY,0.2217194570135746,defesa do suporte favorece compra; evitar vender fundo esticado
7,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,SUPPORT,145,30.931241033977695,0.711241288326565,0.8389374482778535,0.0,1.0,1.0,0.3793103448275862,0.6206896551724138,-0.24137931034482762,0.27586206896551724,0.7241379310344828,-0.4482758620689655,0.3310344827586207,0.5517241379310345,-0.2206896551724138,0.2482758620689655,0.6344827586206897,-0.3862068965517242,BUY,0.2068965517241379,defesa do suporte favorece compra; evitar vender fundo esticado
7,SWEEP_OR_FALSE_BREAK,LOW,MIXED,UP,FALSE_BREAK,RESISTANCE,164,31.044433467202786,0.712651530513956,0.8367162723175992,0.0,1.0,0.9878048780487805,0.3780487804878049,0.6219512195121951,-0.24390243902439024,0.2865853658536585,0.7134146341463414,-0.4268292682926829,0.32926829268292684,0.5548780487804879,-0.225609756097561,0.2682926829268293,0.6219512195121951,-0.35365853658536583,BUY,0.18292682926829268,rompimento favorece compra; esperar aceitação/reteste
13,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,225,29.70807891261037,0.6433286996760257,0.7970200550929326,0.0,1.0,1.0,0.37333333333333335,0.6088888888888889,-0.23555555555555557,0.28888888888888886,0.6933333333333334,-0.4044444444444445,0.3288888888888889,0.6,-0.2711111111111111,0.27555555555555555,0.6355555555555555,-0.36,BUY,0.16888888888888892,rompimento favorece compra; esperar aceitação/reteste
3,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,SUPPORT,132,50.352385096768955,0.9578554548381302,1.0487991150879417,0.0,1.0,0.9924242424242424,0.36363636363636365,0.6287878787878788,-0.26515151515151514,0.2803030303030303,0.696969696969697,-0.41666666666666674,0.20454545454545456,0.5757575757575758,-0.3712121212121212,0.25757575757575757,0.5984848484848485,-0.34090909090909094,BUY,0.1515151515151516,defesa do suporte favorece compra; evitar vender fundo esticado
13,NORMAL_FLOW,MEDIUM,MIXED,UP,BREAKOUT,RESISTANCE,130,49.07707093264272,0.8837890185879277,0.8495018465337811,1.0,0.0,0.0,0.3230769230769231,0.6307692307692307,-0.30769230769230765,0.2923076923076923,0.7,-0.40769230769230763,0.3769230769230769,0.5461538461538461,-0.16923076923076918,0.2692307692307692,0.6692307692307692,-0.39999999999999997,BUY,0.09999999999999998,rompimento favorece compra; esperar aceitação/reteste
7,NORMAL_FLOW,MEDIUM,MIXED,UP,BREAKOUT,RESISTANCE,132,49.10443463547853,0.9257109661276096,0.9017694584407139,1.0,0.0,0.0,0.3560606060606061,0.6439393939393939,-0.28787878787878785,0.3106060606060606,0.6818181818181818,-0.37121212121212116,0.3409090909090909,0.5681818181818182,-0.22727272727272735,0.3106060606060606,0.5833333333333334,-0.27272727272727276,BUY,0.08333333333333331,rompimento favorece compra; esperar aceitação/reteste
0,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,184,30.117871038174723,0.7161792952331872,0.7638486270270548,0.0,1.0,0.9891304347826086,0.33695652173913043,0.6413043478260869,-0.3043478260869565,0.30434782608695654,0.6793478260869565,-0.375,0.32608695652173914,0.6141304347826086,-0.2880434782608695,0.32608695652173914,0.6141304347826086,-0.2880434782608695,BUY,0.07065217391304351,defesa do suporte favorece compra; evitar vender fundo esticado
12,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,219,31.151529497024004,0.6463159508968183,0.763207270705208,0.0,1.0,0.9908675799086758,0.3561643835616438,0.6301369863013698,-0.273972602739726,0.3287671232876712,0.6621004566210046,-0.33333333333333337,0.3378995433789954,0.6027397260273972,-0.2648401826484018,0.3424657534246575,0.5844748858447488,-0.2420091324200913,BUY,0.05936073059360736,defesa do suporte favorece compra; evitar vender fundo esticado
5,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,SUPPORT,151,47.674774417410504,0.9086178148770614,0.9679022027524319,0.0,1.0,1.0,0.33774834437086093,0.6622516556291391,-0.3245033112582782,0.31788079470198677,0.6821192052980133,-0.3642384105960265,0.33774834437086093,0.5695364238410596,-0.2317880794701987,0.24503311258278146,0.6225165562913907,-0.3774834437086092,BUY,0.039735099337748325,sem vantagem clara; esperar confirmação
15,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,176,29.452472937259998,0.6766021544582592,0.8051239275677026,0.0,1.0,1.0,0.32386363636363635,0.6534090909090909,-0.3295454545454546,0.3181818181818182,0.6704545454545454,-0.35227272727272724,0.3125,0.6079545454545454,-0.2954545454545454,0.29545454545454547,0.625,-0.32954545454545453,BUY,0.02272727272727265,sem vantagem clara; esperar confirmação
12,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,224,31.02907568651622,0.6413126664416803,0.7598265033949769,0.0,1.0,0.9910714285714286,0.3392857142857143,0.6473214285714286,-0.3080357142857143,0.33035714285714285,0.65625,-0.32589285714285715,0.33482142857142855,0.6205357142857143,-0.28571428571428575,0.3392857142857143,0.59375,-0.2544642857142857,BUY,0.01785714285714285,sem vantagem clara; esperar confirmação
9,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,SUPPORT,126,50.90503506262769,0.9227875909678013,1.1439314720675127,0.0,1.0,1.0,0.29365079365079366,0.6825396825396826,-0.3888888888888889,0.2857142857142857,0.6825396825396826,-0.39682539682539686,0.2777777777777778,0.5317460317460317,-0.25396825396825395,0.2698412698412698,0.5079365079365079,-0.23809523809523808,BUY,0.007936507936507964,sem vantagem clara; esperar confirmação
13,NORMAL_FLOW,MEDIUM,MIXED,DOWN,BREAKOUT,SUPPORT,131,49.37215568219651,0.876624742675218,0.8809725632064753,1.0,0.0,0.0,0.3282442748091603,0.6641221374045801,-0.33587786259541985,0.3282442748091603,0.6717557251908397,-0.3435114503816794,0.29770992366412213,0.6030534351145038,-0.3053435114503817,0.29770992366412213,0.6259541984732825,-0.32824427480916035,BUY,0.007633587786259555,sem vantagem clara; esperar confirmação
