side,horizon_minutes,score,quality_class,block,sample_size,success_rate,avg_return_atr,median_return_atr,avg_mfe_atr,avg_mae_atr,avg_win_atr,avg_loss_atr,payoff_ratio,profit_factor
UP,5,-5,VERY_WEAK,2,45,0.28888888888888886,-0.5696931996415642,-0.6500146929179537,0.7150893453779325,1.5681648182400314,0.8088726670568619,-1.3302812640269026,0.6080463499939242,0.3354738482725099
UP,5,-5,VERY_WEAK,3,45,0.4444444444444444,-0.06277390147602481,-0.04388714733571933,0.9110174198335481,1.1829757696026155,1.0320721958020913,-1.1100179945246573,0.9297796980706202,0.8893544938066802
UP,5,-5,VERY_WEAK,4,46,0.41304347826086957,-0.11882989598513996,0.10207131230366984,0.9304790408654758,1.2967402470303175,0.9895092040635874,-1.438281205566958,0.6879803478162891,0.8190242235908204
UP,5,-4,VERY_WEAK,0,150,0.4266666666666667,-0.24942522370634065,-0.2716539274680174,0.9634165882692521,1.4678538364176719,1.212517783456536,-1.1972783821965576,1.0127283691801232,0.6566041074904095
UP,5,-4,VERY_WEAK,1,150,0.42,-0.2974376621404301,-0.15567050897230694,0.9496486438301811,1.5770889716216865,1.0481499212467786,-1.371006555703035,0.7645112394880565,0.6079246000748402
UP,5,-4,VERY_WEAK,2,149,0.436241610738255,-0.12936447430408857,0.03162650602414596,0.9608083638569697,1.3275123081778848,0.9840731481856421,-1.2578485511517885,0.782346290644088,0.792918537814954
UP,5,-4,VERY_WEAK,3,150,0.3933333333333333,-0.16686037803614465,-0.10433383542359331,0.9325228698785141,1.4355111896317425,1.062290308188374,-1.1732013091956432,0.9054629413230789,0.739829476446906
UP,5,-4,VERY_WEAK,4,150,0.36,-0.3534939808269187,-0.3590735450818191,0.8574534888699638,1.4282562409413564,1.1163867640063232,-1.1107052736198006,1.0051152096973544,0.5177866231774249
UP,5,-3,VERY_WEAK,0,249,0.40562248995983935,-0.23387183555273522,-0.16179073399266564,0.9969897324905629,1.4353641367480279,1.1012181579137401,-1.36128116336887,0.808957170308938,0.6831193882608809
UP,5,-3,VERY_WEAK,1,248,0.4717741935483871,-0.10735348550914313,0.12934208692541566,0.9810363936996543,1.316425980037375,0.9125306123272247,-1.230954610244125,0.7413194643677805,0.8167078844729786
UP,5,-3,VERY_WEAK,2,249,0.39357429718875503,-0.29413214129244913,-0.09114159497783068,0.9057746208126162,1.594182954081531,0.9705755382340158,-1.3621075151147974,0.7125542789125691,0.6017125021928361
UP,5,-3,VERY_WEAK,3,248,0.4717741935483871,-0.12862194155574225,-0.03796043363749803,0.9934984776923509,1.3330585440114342,1.0700269142850547,-1.3080924157030858,0.818005594589375,0.804917505075945
UP,5,-3,VERY_WEAK,4,249,0.43775100401606426,-0.2801834063680749,-0.19341563785999746,0.9577084014935165,1.313095325161054,0.9951244403597443,-1.2731016584633055,0.781653557470742,0.6085731268879349
UP,5,-2,WEAK,0,357,0.4649859943977591,-0.09339875773335019,-0.10990579503286473,1.0621780521577562,1.2629725641726257,1.1755564560768086,-1.2731841457082005,0.9233200554998373,0.8584381056539027
UP,5,-2,WEAK,1,356,0.4747191011235955,-0.08935721705740404,0.07140059907234941,1.1006302726820762,1.3356536889258426,1.1262358625393745,-1.4583443798193907,0.7722701702864269,0.8693819881068757
UP,5,-2,WEAK,2,356,0.5,0.05402794428832343,0.0970277637722446,1.1445133724529708,1.1738066928731312,1.1333658861576088,-1.1953874914512732,0.9481158990392593,1.097515980099991
UP,5,-2,WEAK,3,356,0.5252808988764045,0.07050724740215325,0.1393990753396599,1.27918703724249,1.2095817621090539,1.2334177656710035,-1.3379868585756471,0.9218459492076307,1.116521491276323
UP,5,-2,WEAK,4,357,0.484593837535014,-0.11522889424267707,-0.09583991574487762,1.124827107443188,1.2595057719758802,1.1751224069128159,-1.236686046032268,0.9502188616771652,0.8258446651225624
UP,5,-1,WEAK,0,414,0.5144927536231884,0.03161452493534327,0.12500005362801678,1.256321811129324,1.1440509426130134,1.212313356701826,-1.3335684992946524,0.9090746799606018,1.0511175987044459
UP,5,-1,WEAK,1,413,0.4939467312348668,-0.07974715583974787,-0.05810397553504383,1.1388865712584597,1.2417485788492286,1.1011972671541579,-1.1994161606594416,0.9181110804349321,0.8704732413557611
UP,5,-1,WEAK,2,413,0.4963680387409201,0.04852532021766322,0.06597549481615032,1.2621890560184006,1.2593247345542258,1.437800845846792,-1.4310192063800249,1.0047390275661794,1.070375245447387
UP,5,-1,WEAK,3,413,0.4963680387409201,0.05485177708157717,-0.0051679586559736776,1.1719877384032307,1.200655896309334,1.2251526767716026,-1.0920396591784733,1.121893940823787,1.1002148308561774
UP,5,-1,WEAK,4,413,0.5230024213075061,0.10864392015657681,0.09417040358721479,1.2587273677115245,1.1950576131940287,1.2200324964531986,-1.170351885837892,1.0424492934274536,1.2007269348379046
UP,5,0,NEUTRAL,0,378,0.5714285714285714,0.11536702973386818,0.2695062109284897,1.3142800597220898,1.0594827325347524,1.2722269910257973,-1.4620410051144397,0.8701718943417835,1.1875930885041952
UP,5,0,NEUTRAL,1,377,0.5251989389920424,0.10316412998379196,0.05993150684931357,1.3138138359219846,1.1444593172436799,1.4051020787205577,-1.2548191419046604,1.1197646192962807,1.1684500375265539
UP,5,0,NEUTRAL,2,378,0.5185185185185185,-0.004554855336894262,-0.002813504823212526,1.1729371311702834,1.0920088543820794,1.1764555187113581,-1.1793405970110125,0.9975536513311197,0.9922755896838651
UP,5,0,NEUTRAL,3,377,0.5490716180371353,0.18758394342846252,0.13365155131252587,1.4371429962203643,1.1223468676298374,1.4429529129049083,-1.3325244316816518,1.082871637170581,1.3121856309243514
